"","x","y","estimate","p.value","change","elev","stream_dist","aspect","aspect.class","elev.raw","p.class"
"2637",635580,4331670,0.00478531436625793,0.0466183528997041,0.119632859156448,"MID",318.904388427734,291.801422119141,"West",1058,"SIGNIFICANT"
"2638",635580,4331700,0.00573637535053254,0.00380214927327843,0.143409383763313,"MID",342.052612304688,306.869903564453,"Northwest",1057,"SIGNIFICANT"
"2639",635580,4331730,0.00318323704243293,0.259234305350594,0.0795809260608233,"MID",366.196655273438,309.289398193359,"Northwest",1055,"NOT SIGNIFICANT"
"2640",635580,4331760,0.00103630110949348,0.560394363897602,0.0259075277373369,"MID",391.152130126953,312.510437011719,"Northwest",1052,"NOT SIGNIFICANT"
"2641",635580,4331790,0.000358664592349983,0.872670664504914,0.00896661480874956,"MID",416.773315429688,315,"Northwest",1049,"NOT SIGNIFICANT"
"2642",635580,4331820,0.00248943773852002,0.218422269942775,0.0622359434630005,"MID",442.944702148438,320.710601806641,"Northwest",1047,"NOT SIGNIFICANT"
"2643",635580,4331850,0.00312389127345427,0.0517090433296119,0.0780972818363568,"MID",469.574279785156,315,"Northwest",1044,"NOT SIGNIFICANT"
"2644",635610,4330020,0.0035009027110336,0.00625041177200812,0.0875225677758399,NA,474.341644287109,0,"North",0,"SIGNIFICANT"
"2645",635610,4330050,0.00386741154424143,0.00869168381369625,0.0966852886060357,"HIGH",450,-1,"FLAT",1162,"SIGNIFICANT"
"2646",635610,4330080,0.00672245690539892,0.05153829885275,0.168061422634973,"HIGH",426.380126953125,354.289398193359,"North",1162,"NOT SIGNIFICANT"
"2647",635610,4330110,0.00962861423314651,0.00362824088245162,0.240715355828663,"HIGH",403.608734130859,335.854461669922,"Northwest",1158,"SIGNIFICANT"
"2648",635610,4330140,0.0055895880739089,0.0547435492028196,0.139739701847723,"HIGH",381.837677001953,330.524108886719,"Northwest",1154,"NOT SIGNIFICANT"
"2649",635610,4330170,0.00524665790548546,0.0171417418732913,0.131166447637136,"HIGH",361.247833251953,326.309936523438,"Northwest",1152,"SIGNIFICANT"
"2650",635610,4330200,0.003616615965926,0.189877667489874,0.09041539914815,"HIGH",342.052612304688,353.659820556641,"North",1151,"NOT SIGNIFICANT"
"2651",635610,4330230,0.00463639258026793,0.0227789415366568,0.115909814506698,"HIGH",324.499603271484,0,"North",1145,"SIGNIFICANT"
"2652",635610,4330260,0.00297461364482028,0.167756711536694,0.0743653411205071,"HIGH",308.868896484375,11.3099327087402,"North",1138,"NOT SIGNIFICANT"
"2653",635610,4330290,0.00379523341623675,0.0218853281711347,0.0948808354059187,"HIGH",295.465728759766,59.9314155578613,"Northeast",1135,"SIGNIFICANT"
"2654",635610,4330320,0.00407279058744394,0.0842549338047184,0.101819764686099,"HIGH",284.60498046875,69.2277450561523,"East",1135,"NOT SIGNIFICANT"
"2655",635610,4330350,2.28080852981427e-05,0.990497908255337,0.000570202132453568,"HIGH",276.586334228516,61.6992454528809,"Northeast",1132,"NOT SIGNIFICANT"
"2656",635610,4330380,0.00299908543201418,0.0592578795673658,0.0749771358003545,"HIGH",271.661560058594,63.9704093933105,"Northeast",1130,"NOT SIGNIFICANT"
"2657",635610,4330410,0.00168691200265675,0.258684140647182,0.0421728000664187,"HIGH",270,58.5704345703125,"Northeast",1127,"NOT SIGNIFICANT"
"2658",635610,4330440,0.00132453878817753,0.529136572948602,0.0331134697044382,"HIGH",270,54.8658065795898,"Northeast",1124,"NOT SIGNIFICANT"
"2659",635610,4330470,0.00353132182855188,0.106917418292962,0.0882830457137969,"HIGH",270,52.1250152587891,"Northeast",1123,"NOT SIGNIFICANT"
"2660",635610,4330500,0.0035912092857081,0.217725005049767,0.0897802321427026,"HIGH",270,45,"Northeast",1119,"NOT SIGNIFICANT"
"2661",635610,4330530,0.0044307914587572,0.0867164177857053,0.11076978646893,"HIGH",270,46.4320945739746,"Northeast",1114,"NOT SIGNIFICANT"
"2662",635610,4330560,0.00278837953336666,0.192168878885835,0.0697094883341664,"HIGH",270,56.3099327087402,"Northeast",1109,"NOT SIGNIFICANT"
"2663",635610,4330590,0.00271496353420477,0.280202268444975,0.0678740883551192,"HIGH",270,59.6763916015625,"Northeast",1106,"NOT SIGNIFICANT"
"2664",635610,4330620,0.00291547583630153,0.222621106620754,0.0728868959075381,"HIGH",270,55.5391845703125,"Northeast",1102,"NOT SIGNIFICANT"
"2665",635610,4330650,0.00498144804046911,0.203307588399031,0.124536201011728,"HIGH",258.069763183594,50.5721969604492,"Northeast",1097,"NOT SIGNIFICANT"
"2666",635610,4330680,0.00425350961154716,0.145302441362844,0.106337740288679,"MID",234.307495117188,49.6354637145996,"Northeast",1092,"NOT SIGNIFICANT"
"2667",635610,4330710,0.00506357447879535,0.0325364742029121,0.126589361969884,"MID",212.132034301758,52.1250152587891,"Northeast",1088,"SIGNIFICANT"
"2668",635610,4330740,0.00154367894444314,0.274483047994361,0.0385919736110786,"MID",189.736663818359,57.9946174621582,"Northeast",1085,"NOT SIGNIFICANT"
"2669",635610,4330770,0.00308890362021978,0.0513526215208164,0.0772225905054945,"MID",161.554946899414,66.8014068603516,"Northeast",1083,"NOT SIGNIFICANT"
"2670",635610,4330800,0.00112903203751464,0.509488387692189,0.028225800937866,"MID",134.164077758789,62.5255699157715,"Northeast",1082,"NOT SIGNIFICANT"
"2671",635610,4330830,0.00168831068976878,0.300667571628589,0.0422077672442195,"MID",108.166542053223,42.7974014282227,"Northeast",1080,"NOT SIGNIFICANT"
"2672",635610,4330860,0.00275364574636984,0.24553481734922,0.0688411436592461,"MID",84.8528137207031,31.7594795227051,"Northeast",1075,"NOT SIGNIFICANT"
"2673",635610,4330890,0.00282644646237709,0.0512435831311368,0.0706611615594272,"MID",67.0820388793945,28.442928314209,"Northeast",1069,"NOT SIGNIFICANT"
"2674",635610,4330920,0.00340972676836776,0.087903485310288,0.0852431692091941,"MID",60,30.9637565612793,"Northeast",1063,"NOT SIGNIFICANT"
"2675",635610,4330950,0.00447669812913052,0.0232975399328779,0.111917453228263,"MID",42.4264068603516,39.2894058227539,"Northeast",1058,"SIGNIFICANT"
"2676",635610,4330980,0.00536042280622691,0.0154183052201681,0.134010570155673,"MID",30,42.7093887329102,"Northeast",1055,"SIGNIFICANT"
"2677",635610,4331010,0.00403316282555649,0.0649282369365518,0.100829070638912,"MID",30,36.8698959350586,"Northeast",1051,"NOT SIGNIFICANT"
"2678",635610,4331040,0.00507119301624584,0.0418626292619547,0.126779825406146,"MID",0,23.9624881744385,"Northeast",1048,"SIGNIFICANT"
"2679",635610,4331070,0.00591003701710188,0.044096990025614,0.147750925427547,"MID",0,344.054595947266,"North",1046,"SIGNIFICANT"
"2680",635610,4331100,0.00617055390895445,0.112477983132462,0.154263847723861,"MID",0,310.914398193359,"Northwest",1045,"NOT SIGNIFICANT"
"2681",635610,4331130,0.0073982238004437,0.0958700760994897,0.184955595011092,"MID",30,292.619873046875,"Northwest",1044,"NOT SIGNIFICANT"
"2682",635610,4331160,0.00759405934213149,0.0391132307592466,0.189851483553287,"MID",30,279.162353515625,"West",1043,"SIGNIFICANT"
"2683",635610,4331190,0.0073160115255996,0.0109753753608585,0.18290028813999,"MID",42.4264068603516,276.709838867188,"West",1043,"SIGNIFICANT"
"2684",635610,4331220,0.0075447572108296,0.0239751097894462,0.18861893027074,"MID",60,280.007965087891,"West",1042,"SIGNIFICANT"
"2685",635610,4331250,0.00420415181038151,0.071113034485434,0.105103795259538,"MID",67.0820388793945,276.340179443359,"West",1042,"NOT SIGNIFICANT"
"2686",635610,4331280,0.0073679238739983,0.01524877199417,0.184198096849958,"MID",84.8528137207031,271.397186279297,"West",1041,"SIGNIFICANT"
"2687",635610,4331310,0.00524491731141204,0.0556022536025273,0.131122932785301,"MID",108.166542053223,271.218872070312,"West",1041,"NOT SIGNIFICANT"
"2688",635610,4331340,0.00587909138581582,0.0196961307031893,0.146977284645396,"MID",123.693168640137,267.614044189453,"West",1040,"SIGNIFICANT"
"2689",635610,4331370,0.00817300065951142,0.0223367357655998,0.204325016487786,"MID",134.164077758789,251.565048217773,"West",1041,"SIGNIFICANT"
"2690",635610,4331400,0.00725152381766412,0.0242101608497965,0.181288095441603,"MID",150,235.619659423828,"Southwest",1044,"SIGNIFICANT"
"2691",635610,4331430,0.00919343920966539,0.0193708430980552,0.229835980241635,"MID",169.705627441406,230.042449951172,"Southwest",1048,"SIGNIFICANT"
"2692",635610,4331460,0.0102015333500645,0.00207511674107524,0.255038333751613,"MID",192.093734741211,232.853317260742,"Southwest",1052,"SIGNIFICANT"
"2693",635610,4331490,0.00986480372240622,0.00451344209165658,0.246620093060156,"MID",212.132034301758,237.264770507812,"Southwest",1054,"SIGNIFICANT"
"2694",635610,4331520,0.00431383463091848,0.00377283998528725,0.107845865772962,"MID",234.307495117188,246.250503540039,"Southwest",1057,"SIGNIFICANT"
"2695",635610,4331550,0.00471644497005172,0.0127909382757716,0.117911124251293,"MID",254.558441162109,244.2900390625,"Southwest",1057,"SIGNIFICANT"
"2696",635610,4331580,0.00718955371374039,0.0419014256103114,0.17973884284351,"MID",276.586334228516,241.260208129883,"Southwest",1060,"SIGNIFICANT"
"2697",635610,4331610,0.00529074703495782,0.144410985760728,0.132268675873946,"MID",296.98486328125,270,"West",1061,"NOT SIGNIFICANT"
"2698",635610,4331640,0.00512498537019308,0.0891414617696325,0.128124634254827,"MID",318.904388427734,288.434936523438,"West",1059,"NOT SIGNIFICANT"
"2699",635610,4331670,0.00789565725985267,0.0260131628352189,0.197391431496317,"MID",339.411254882812,280.007965087891,"West",1059,"SIGNIFICANT"
"2700",635610,4331700,0.00449162583187926,0.0313328465073049,0.112290645796981,"MID",361.247833251953,292.380126953125,"West",1059,"SIGNIFICANT"
"2701",635610,4331730,0.00126643333137766,0.542282727930587,0.0316608332844414,"MID",384.187469482422,298.610473632812,"Northwest",1058,"NOT SIGNIFICANT"
"2702",635610,4331760,0.00273953514824874,0.0776011670854282,0.0684883787062184,"MID",408.044128417969,303.231719970703,"Northwest",1056,"NOT SIGNIFICANT"
"2703",635610,4331790,0.00181009028389285,0.192676684821138,0.0452522570973212,"MID",432.666168212891,310.914398193359,"Northwest",1053,"NOT SIGNIFICANT"
"2704",635610,4331820,0.00209079323960402,0.1401806192902,0.0522698309901004,"MID",457.930114746094,315,"Northwest",1049,"NOT SIGNIFICANT"
"2705",635610,4331850,0.0020977843070089,0.133283730290756,0.0524446076752224,"MID",483.735473632812,307.874969482422,"Northwest",1046,"NOT SIGNIFICANT"
"2706",635640,4329930,0.00780439160053786,0.00745398837538371,0.195109790013446,NA,536.656311035156,0,"North",0,"SIGNIFICANT"
"2707",635640,4329960,0.00854487458476241,0.0159080315570347,0.21362186461906,NA,510,0,"North",0,"SIGNIFICANT"
"2708",635640,4329990,0.0067306098990453,0.0227904891937665,0.168265247476132,"HIGH",483.735473632812,206.565048217773,"Southwest",1160,"SIGNIFICANT"
"2709",635640,4330020,0.00283758070839066,0.0129445971232758,0.0709395177097665,"HIGH",457.930114746094,171.869903564453,"South",1161,"SIGNIFICANT"
"2710",635640,4330050,0.0035191385444336,0.170113077899584,0.0879784636108401,"HIGH",432.666168212891,66.8014068603516,"Northeast",1163,"NOT SIGNIFICANT"
"2711",635640,4330080,0.00382025080817259,0.0629127517221963,0.0955062702043147,"HIGH",408.044128417969,25.3461761474609,"Northeast",1161,"NOT SIGNIFICANT"
"2712",635640,4330110,0.00894686135219787,0.00655811686783073,0.223671533804947,"HIGH",384.187469482422,18.4349479675293,"North",1158,"SIGNIFICANT"
"2713",635640,4330140,0.00605660906485078,0.0254637558275066,0.151415226621269,"HIGH",361.247833251953,19.7988758087158,"North",1155,"SIGNIFICANT"
"2714",635640,4330170,0.00444403013856608,0.0995369067462925,0.111100753464152,"HIGH",339.411254882812,34.9920196533203,"Northeast",1152,"NOT SIGNIFICANT"
"2715",635640,4330200,0.00219457212170649,0.236481039263049,0.0548643030426623,"HIGH",318.904388427734,34.1144714355469,"Northeast",1150,"NOT SIGNIFICANT"
"2716",635640,4330230,0.00179408875027613,0.343283704313125,0.0448522187569033,"HIGH",300,23.4590244293213,"Northeast",1145,"NOT SIGNIFICANT"
"2717",635640,4330260,0.00184920778120062,0.246751428954378,0.0462301945300155,"HIGH",283.019439697266,25.559965133667,"Northeast",1136,"NOT SIGNIFICANT"
"2718",635640,4330290,0.00362290254359148,0.0644913865092576,0.090572563589787,"HIGH",268.328155517578,52.7651672363281,"Northeast",1132,"NOT SIGNIFICANT"
"2719",635640,4330320,0.00119124538741076,0.246761006627705,0.029781134685269,"HIGH",256.320098876953,58.495735168457,"Northeast",1131,"NOT SIGNIFICANT"
"2720",635640,4330350,0.000395447398310438,0.807172692342618,0.00988618495776095,"HIGH",247.386337280273,51.7098350524902,"Northeast",1127,"NOT SIGNIFICANT"
"2721",635640,4330380,0.00291049019558801,0.19457664315703,0.0727622548897002,"HIGH",241.867736816406,62.927921295166,"Northeast",1123,"NOT SIGNIFICANT"
"2722",635640,4330410,0.00113178059130832,0.650898191886961,0.028294514782708,"HIGH",240,73.0724868774414,"East",1122,"NOT SIGNIFICANT"
"2723",635640,4330440,0.00233066573848351,0.366954252286628,0.0582666434620877,"HIGH",240,70.7693252563477,"East",1121,"NOT SIGNIFICANT"
"2724",635640,4330470,0.00228935483761112,0.339095707397989,0.057233870940278,"HIGH",240,59.8264808654785,"Northeast",1118,"NOT SIGNIFICANT"
"2725",635640,4330500,0.00216323711105548,0.364192780632891,0.0540809277763869,"HIGH",240,48.9004936218262,"Northeast",1114,"NOT SIGNIFICANT"
"2726",635640,4330530,0.00251945977106072,0.197765617098445,0.0629864942765179,"HIGH",240,49.6668586730957,"Northeast",1108,"NOT SIGNIFICANT"
"2727",635640,4330560,0.000153994829847027,0.936391907578068,0.00384987074617569,"HIGH",240,57.0114784240723,"Northeast",1103,"NOT SIGNIFICANT"
"2728",635640,4330590,0.00305173739171554,0.298286194077143,0.0762934347928885,"HIGH",240,61.1134185791016,"Northeast",1098,"NOT SIGNIFICANT"
"2729",635640,4330620,0.00266963944822772,0.189829985383593,0.0667409862056931,"MID",240,62.1985397338867,"Northeast",1094,"NOT SIGNIFICANT"
"2730",635640,4330650,0.00267074743518039,0.200646813110528,0.0667686858795097,"MID",241.867736816406,58.6713066101074,"Northeast",1091,"NOT SIGNIFICANT"
"2731",635640,4330680,0.00577091230739886,0.0595805316518472,0.144272807684972,"MID",216.333084106445,52.3523788452148,"Northeast",1087,"NOT SIGNIFICANT"
"2732",635640,4330710,0.00291958502277481,0.0649938681133726,0.0729896255693702,"MID",192.093734741211,49.2363929748535,"Northeast",1084,"NOT SIGNIFICANT"
"2733",635640,4330740,0.00139154451910619,0.347444433981931,0.0347886129776548,"MID",169.705627441406,57.8042678833008,"Northeast",1081,"NOT SIGNIFICANT"
"2734",635640,4330770,0.000529283143051646,0.83973037933999,0.0132320785762912,"MID",150,71.5650482177734,"East",1080,"NOT SIGNIFICANT"
"2735",635640,4330800,0.00191638288987586,0.222135399841835,0.0479095722468964,"MID",123.693168640137,62.3540229797363,"Northeast",1079,"NOT SIGNIFICANT"
"2736",635640,4330830,0.00195823509637769,0.297476123957038,0.0489558774094423,"MID",94.8683319091797,35.5376777648926,"Northeast",1077,"NOT SIGNIFICANT"
"2737",635640,4330860,0.0033438742743728,0.203970804934833,0.08359685685932,"MID",67.0820388793945,26.0295925140381,"Northeast",1072,"NOT SIGNIFICANT"
"2738",635640,4330890,0.00324062072196048,0.112830876228023,0.0810155180490119,"MID",42.4264068603516,25.1447849273682,"Northeast",1067,"NOT SIGNIFICANT"
"2739",635640,4330920,0.00193387528649169,0.333477426415855,0.0483468821622922,"MID",30,27.0720806121826,"Northeast",1060,"NOT SIGNIFICANT"
"2740",635640,4330950,0.0029323204513867,0.171373712799308,0.0733080112846675,"MID",30,33.2317123413086,"Northeast",1055,"NOT SIGNIFICANT"
"2741",635640,4330980,0.00428316102779879,0.0353475618252991,0.10707902569497,"MID",0,30.06858253479,"Northeast",1052,"SIGNIFICANT"
"2742",635640,4331010,0.00560214709317488,0.016123184858634,0.140053677329372,"MID",0,355.601287841797,"North",1050,"SIGNIFICANT"
"2743",635640,4331040,0.00459473556440449,0.0401709312686119,0.114868389110112,"MID",0,293.198577880859,"Northwest",1049,"SIGNIFICANT"
"2744",635640,4331070,0.00522859022932132,0.0697729852650789,0.130714755733033,"MID",30,285.255126953125,"West",1049,"NOT SIGNIFICANT"
"2745",635640,4331100,0.00294362851999216,0.321906637338886,0.073590712999804,"MID",30,291.370635986328,"West",1048,"NOT SIGNIFICANT"
"2746",635640,4331130,0.00181507226307415,0.475563082768357,0.0453768065768537,"MID",42.4264068603516,285.255126953125,"West",1047,"NOT SIGNIFICANT"
"2747",635640,4331160,0.00640155318532433,0.0682358600397736,0.160038829633108,"MID",60,272.489562988281,"West",1047,"NOT SIGNIFICANT"
"2748",635640,4331190,0.00579072724490423,0.0676017374497801,0.144768181122606,"MID",67.0820388793945,279.462310791016,"West",1047,"NOT SIGNIFICANT"
"2749",635640,4331220,0.00669978500724139,0.0733780271881752,0.167494625181035,"MID",84.8528137207031,281.309936523438,"West",1046,"NOT SIGNIFICANT"
"2750",635640,4331250,0.00676684535147229,0.0245253614542666,0.169171133786807,"MID",94.8683319091797,266.185913085938,"West",1045,"SIGNIFICANT"
"2751",635640,4331280,0.00496638486102634,0.0463962561299253,0.124159621525658,"MID",108.166542053223,261.027374267578,"West",1046,"SIGNIFICANT"
"2752",635640,4331310,0.00559249033919186,0.0494054016701117,0.139812258479797,"MID",127.279220581055,264.805572509766,"West",1047,"SIGNIFICANT"
"2753",635640,4331340,0.00509405748185445,0.0194822083792077,0.127351437046361,"MID",150,268.781127929688,"West",1048,"SIGNIFICANT"
"2754",635640,4331370,0.00646157444324947,0.00721462129875681,0.161539361081237,"MID",161.554946899414,258.231719970703,"West",1047,"SIGNIFICANT"
"2755",635640,4331400,0.00655991977540683,0.00150402427252085,0.163997994385171,"MID",174.928558349609,242.447189331055,"Southwest",1049,"SIGNIFICANT"
"2756",635640,4331430,0.00934058852256965,0.00442176986888611,0.233514713064241,"MID",192.093734741211,237.339080810547,"Southwest",1053,"SIGNIFICANT"
"2757",635640,4331460,0.00933499508571524,0.00236448923622225,0.233374877142881,"MID",212.132034301758,239.036239624023,"Southwest",1056,"SIGNIFICANT"
"2758",635640,4331490,0.0075235020159802,0.00920754738733324,0.188087550399505,"MID",234.307495117188,240.524108886719,"Southwest",1058,"SIGNIFICANT"
"2759",635640,4331520,0.00503752741297775,0.00927755255695748,0.125938185324444,"MID",254.558441162109,243.434951782227,"Southwest",1059,"SIGNIFICANT"
"2760",635640,4331550,0.00853768298926175,0.00559275725114365,0.213442074731544,"MID",276.586334228516,230.440338134766,"Southwest",1060,"SIGNIFICANT"
"2761",635640,4331580,0.00823608756721184,0.00689563447578558,0.205902189180296,"MID",296.98486328125,234.865814208984,"Southwest",1064,"SIGNIFICANT"
