"","x","y","ndvi86","ndvi11","class"
"3342",635910,4329900,1,1,1
"3343",635910,4329930,1,1,1
"3344",635910,4329960,1,1,1
"3345",635910,4329990,1,1,1
"3346",635910,4330020,1,1,1
"3347",635910,4330050,1,1,1
"3348",635910,4330080,1,1,1
"3349",635910,4330110,2,2,4
"3350",635910,4330140,2,1,3
"3351",635910,4330170,2,1,3
"3352",635910,4330200,2,2,4
"3353",635910,4330230,2,2,4
"3354",635910,4330260,2,2,4
"3355",635910,4330290,2,2,4
"3356",635910,4330320,2,2,4
"3357",635910,4330350,2,2,4
"3358",635910,4330380,2,2,4
"3359",635910,4330410,2,2,4
"3360",635910,4330440,2,2,4
"3361",635910,4330470,2,2,4
"3362",635910,4330500,2,2,4
"3363",635910,4330530,1,2,2
"3364",635910,4330560,2,2,4
"3365",635910,4330590,1,2,2
"3366",635910,4330620,1,2,2
"3367",635910,4330650,1,2,2
"3368",635910,4330680,1,2,2
"3369",635910,4330710,1,2,2
"3370",635910,4330740,1,2,2
"3371",635910,4330770,1,2,2
"3372",635910,4330800,1,2,2
"3373",635910,4330830,1,1,1
"3374",635910,4330860,1,1,1
"3375",635910,4330890,1,1,1
"3376",635910,4330920,1,1,1
"3377",635910,4330950,1,1,1
"3378",635910,4330980,1,1,1
"3379",635910,4331010,1,1,1
"3380",635910,4331040,1,1,1
"3381",635910,4331070,1,1,1
"3382",635910,4331100,1,1,1
"3383",635910,4331130,1,1,1
"3384",635910,4331160,1,1,1
"3385",635910,4331190,1,1,1
"3386",635910,4331220,1,1,1
"3387",635910,4331250,1,1,1
"3388",635910,4331280,1,2,2
"3389",635910,4331310,1,2,2
"3390",635910,4331340,1,2,2
"3391",635910,4331370,1,2,2
"3392",635910,4331400,2,2,4
"3393",635910,4331430,1,2,2
"3394",635910,4331460,2,2,4
"3395",635910,4331490,2,2,4
"3396",635910,4331520,1,2,2
"3397",635910,4331550,1,2,2
"3398",635910,4331580,1,2,2
"3399",635910,4331610,1,2,2
"3400",635910,4331640,1,1,1
"3401",635910,4331670,1,1,1
"3402",635910,4331700,1,1,1
"3403",635910,4331730,1,1,1
"3404",635910,4331760,1,1,1
"3405",635910,4331790,1,1,1
"3406",635910,4331820,1,1,1
"3407",635940,4329660,1,1,1
"3408",635940,4329690,1,1,1
"3409",635940,4329720,1,1,1
"3410",635940,4329750,1,1,1
"3411",635940,4329780,1,1,1
"3412",635940,4329810,1,1,1
"3413",635940,4329840,1,1,1
"3414",635940,4329870,1,1,1
"3415",635940,4329900,1,1,1
"3416",635940,4329930,1,1,1
"3417",635940,4329960,1,1,1
"3418",635940,4329990,1,1,1
"3419",635940,4330020,1,1,1
"3420",635940,4330050,1,1,1
"3421",635940,4330080,2,1,3
"3422",635940,4330110,2,1,3
"3423",635940,4330140,2,1,3
"3424",635940,4330170,2,1,3
"3425",635940,4330200,2,2,4
"3426",635940,4330230,2,2,4
"3427",635940,4330260,2,2,4
"3428",635940,4330290,2,2,4
"3429",635940,4330320,2,1,3
"3430",635940,4330350,1,1,1
"3431",635940,4330380,1,1,1
"3432",635940,4330410,1,1,1
"3433",635940,4330440,2,2,4
"3434",635940,4330470,2,2,4
"3435",635940,4330500,2,2,4
"3436",635940,4330530,2,2,4
"3437",635940,4330560,1,2,2
"3438",635940,4330590,2,2,4
"3439",635940,4330620,2,2,4
"3440",635940,4330650,2,2,4
"3441",635940,4330680,1,2,2
"3442",635940,4330710,1,2,2
"3443",635940,4330740,1,2,2
"3444",635940,4330770,1,2,2
"3445",635940,4330800,1,2,2
"3446",635940,4330830,1,1,1
"3447",635940,4330860,1,1,1
"3448",635940,4330890,1,1,1
"3449",635940,4330920,1,1,1
"3450",635940,4330950,1,1,1
"3451",635940,4330980,1,1,1
"3452",635940,4331010,1,1,1
"3453",635940,4331040,1,1,1
"3454",635940,4331070,1,1,1
"3455",635940,4331100,1,1,1
"3456",635940,4331130,1,1,1
"3457",635940,4331160,1,1,1
"3458",635940,4331190,1,1,1
"3459",635940,4331220,1,1,1
"3460",635940,4331250,1,1,1
"3461",635940,4331280,1,2,2
"3462",635940,4331310,1,2,2
"3463",635940,4331340,1,2,2
"3464",635940,4331370,2,2,4
"3465",635940,4331400,2,2,4
"3466",635940,4331430,1,2,2
"3467",635940,4331460,1,2,2
"3468",635940,4331490,1,2,2
"3469",635940,4331520,1,2,2
"3470",635940,4331550,1,2,2
"3471",635940,4331580,1,2,2
"3472",635940,4331610,1,1,1
"3473",635940,4331640,1,1,1
"3474",635940,4331670,1,1,1
"3475",635940,4331700,1,1,1
"3476",635940,4331730,1,1,1
"3477",635940,4331760,1,1,1
"3478",635940,4331790,1,1,1
"3479",635940,4331820,1,1,1
"3480",635970,4329660,1,1,1
"3481",635970,4329690,1,1,1
"3482",635970,4329720,1,1,1
"3483",635970,4329750,1,1,1
"3484",635970,4329780,1,1,1
"3485",635970,4329810,1,1,1
"3486",635970,4329840,1,1,1
"3487",635970,4329870,1,1,1
"3488",635970,4329900,1,1,1
"3489",635970,4329930,1,1,1
"3490",635970,4329960,1,1,1
"3491",635970,4329990,1,1,1
"3492",635970,4330020,1,1,1
"3493",635970,4330050,1,1,1
"3494",635970,4330080,2,1,3
"3495",635970,4330110,2,1,3
"3496",635970,4330140,2,1,3
"3497",635970,4330170,2,2,4
"3498",635970,4330200,2,2,4
"3499",635970,4330230,2,2,4
"3500",635970,4330260,2,1,3
"3501",635970,4330290,1,2,2
"3502",635970,4330320,1,1,1
"3503",635970,4330350,1,1,1
"3504",635970,4330380,1,1,1
"3505",635970,4330410,1,2,2
"3506",635970,4330440,1,2,2
"3507",635970,4330470,1,2,2
"3508",635970,4330500,1,2,2
"3509",635970,4330530,2,2,4
"3510",635970,4330560,2,2,4
"3511",635970,4330590,1,2,2
"3512",635970,4330620,1,2,2
"3513",635970,4330650,1,1,1
"3514",635970,4330680,1,1,1
"3515",635970,4330710,1,1,1
"3516",635970,4330740,1,1,1
"3517",635970,4330770,1,1,1
"3518",635970,4330800,1,1,1
"3519",635970,4330830,1,1,1
"3520",635970,4330860,1,1,1
"3521",635970,4330890,1,1,1
"3522",635970,4330920,1,1,1
"3523",635970,4330950,1,1,1
"3524",635970,4330980,1,1,1
"3525",635970,4331010,1,1,1
"3526",635970,4331040,1,1,1
"3527",635970,4331070,1,1,1
"3528",635970,4331100,1,1,1
"3529",635970,4331130,1,1,1
"3530",635970,4331160,1,1,1
"3531",635970,4331190,1,1,1
"3532",635970,4331220,1,1,1
"3533",635970,4331250,1,2,2
"3534",635970,4331280,2,2,4
"3535",635970,4331310,1,2,2
"3536",635970,4331340,2,2,4
"3537",635970,4331370,2,2,4
"3538",635970,4331400,2,2,4
"3539",635970,4331430,1,2,2
"3540",635970,4331460,1,2,2
"3541",635970,4331490,1,2,2
"3542",635970,4331520,1,2,2
"3543",635970,4331550,1,2,2
"3544",635970,4331580,1,1,1
"3545",635970,4331610,1,1,1
"3546",635970,4331640,1,1,1
"3547",635970,4331670,1,1,1
"3548",635970,4331700,1,1,1
"3549",635970,4331730,1,1,1
"3550",635970,4331760,1,1,1
"3551",635970,4331790,1,1,1
"3552",636000,4329660,1,1,1
"3553",636000,4329690,1,1,1
"3554",636000,4329720,1,1,1
"3555",636000,4329750,1,1,1
"3556",636000,4329780,1,1,1
"3557",636000,4329810,1,1,1
"3558",636000,4329840,1,1,1
"3559",636000,4329870,1,1,1
"3560",636000,4329900,1,1,1
"3561",636000,4329930,1,1,1
"3562",636000,4329960,1,1,1
"3563",636000,4329990,1,1,1
"3564",636000,4330020,1,1,1
"3565",636000,4330050,1,1,1
"3566",636000,4330080,2,1,3
"3567",636000,4330110,2,1,3
"3568",636000,4330140,2,1,3
"3569",636000,4330170,2,1,3
"3570",636000,4330200,2,1,3
"3571",636000,4330230,2,1,3
"3572",636000,4330260,1,1,1
"3573",636000,4330290,1,1,1
"3574",636000,4330320,1,1,1
"3575",636000,4330350,1,1,1
"3576",636000,4330380,1,1,1
"3577",636000,4330410,1,2,2
"3578",636000,4330440,1,1,1
"3579",636000,4330470,1,2,2
"3580",636000,4330500,1,2,2
"3581",636000,4330530,2,2,4
"3582",636000,4330560,1,1,1
"3583",636000,4330590,1,2,2
"3584",636000,4330620,1,1,1
"3585",636000,4330650,1,1,1
"3586",636000,4330680,1,1,1
"3587",636000,4330710,1,1,1
"3588",636000,4330740,1,1,1
"3589",636000,4330770,1,1,1
"3590",636000,4330800,1,1,1
"3591",636000,4330830,1,1,1
"3592",636000,4330860,1,1,1
"3593",636000,4330890,1,1,1
"3594",636000,4330920,1,1,1
"3595",636000,4330950,1,1,1
"3596",636000,4330980,1,1,1
"3597",636000,4331010,1,1,1
"3598",636000,4331040,1,1,1
"3599",636000,4331070,1,1,1
"3600",636000,4331100,1,1,1
"3601",636000,4331130,1,1,1
"3602",636000,4331160,1,1,1
"3603",636000,4331190,1,1,1
"3604",636000,4331220,1,1,1
"3605",636000,4331250,1,2,2
"3606",636000,4331280,2,2,4
"3607",636000,4331310,2,2,4
"3608",636000,4331340,1,2,2
"3609",636000,4331370,2,2,4
"3610",636000,4331400,2,2,4
"3611",636000,4331430,2,2,4
"3612",636000,4331460,1,2,2
"3613",636000,4331490,1,2,2
"3614",636000,4331520,1,2,2
"3615",636000,4331550,1,1,1
"3616",636000,4331580,1,1,1
"3617",636000,4331610,1,1,1
"3618",636000,4331640,1,1,1
"3619",636000,4331670,1,1,1
"3620",636000,4331700,1,1,1
"3621",636000,4331730,1,1,1
"3622",636000,4331760,1,1,1
"3623",636000,4331790,1,1,1
"3624",636030,4329660,1,1,1
"3625",636030,4329690,1,1,1
"3626",636030,4329720,1,1,1
"3627",636030,4329750,1,1,1
"3628",636030,4329780,1,1,1
"3629",636030,4329810,1,1,1
"3630",636030,4329840,1,1,1
"3631",636030,4329870,1,1,1
"3632",636030,4329900,1,1,1
"3633",636030,4329930,1,1,1
"3634",636030,4329960,1,1,1
"3635",636030,4329990,1,1,1
"3636",636030,4330020,1,1,1
"3637",636030,4330050,1,1,1
"3638",636030,4330080,2,2,4
"3639",636030,4330110,2,1,3
"3640",636030,4330140,1,2,2
"3641",636030,4330170,2,1,3
"3642",636030,4330200,2,1,3
"3643",636030,4330230,2,1,3
"3644",636030,4330260,2,1,3
"3645",636030,4330290,1,1,1
"3646",636030,4330320,1,1,1
"3647",636030,4330350,1,1,1
"3648",636030,4330380,1,1,1
"3649",636030,4330410,1,1,1
"3650",636030,4330440,1,1,1
"3651",636030,4330470,2,2,4
"3652",636030,4330500,2,2,4
"3653",636030,4330530,1,2,2
"3654",636030,4330560,1,1,1
"3655",636030,4330590,1,1,1
"3656",636030,4330620,1,1,1
"3657",636030,4330650,1,1,1
"3658",636030,4330680,1,1,1
"3659",636030,4330710,1,1,1
"3660",636030,4330740,1,1,1
"3661",636030,4330770,1,1,1
"3662",636030,4330800,1,1,1
"3663",636030,4330830,1,1,1
"3664",636030,4330860,1,1,1
"3665",636030,4330890,1,1,1
"3666",636030,4330920,1,1,1
"3667",636030,4330950,1,1,1
"3668",636030,4330980,1,1,1
"3669",636030,4331010,1,1,1
"3670",636030,4331040,1,1,1
"3671",636030,4331070,1,1,1
"3672",636030,4331100,1,2,2
"3673",636030,4331130,1,1,1
"3674",636030,4331160,1,1,1
"3675",636030,4331190,1,1,1
"3676",636030,4331220,1,2,2
"3677",636030,4331250,1,2,2
"3678",636030,4331280,2,2,4
"3679",636030,4331310,2,2,4
"3680",636030,4331340,2,2,4
"3681",636030,4331370,2,2,4
"3682",636030,4331400,1,2,2
"3683",636030,4331430,1,2,2
"3684",636030,4331460,1,2,2
"3685",636030,4331490,1,2,2
"3686",636030,4331520,1,2,2
"3687",636030,4331550,1,2,2
"3688",636030,4331580,1,1,1
"3689",636030,4331610,1,1,1
"3690",636030,4331640,1,2,2
"3691",636030,4331670,1,2,2
"3692",636060,4329660,1,1,1
"3693",636060,4329690,1,1,1
"3694",636060,4329720,1,1,1
"3695",636060,4329750,1,1,1
"3696",636060,4329780,1,1,1
"3697",636060,4329810,1,1,1
"3698",636060,4329840,1,2,2
"3699",636060,4329870,1,1,1
"3700",636060,4329900,1,1,1
"3701",636060,4329930,1,1,1
"3702",636060,4329960,1,1,1
"3703",636060,4329990,1,1,1
"3704",636060,4330020,1,1,1
"3705",636060,4330050,1,1,1
"3706",636060,4330080,2,2,4
"3707",636060,4330110,1,1,1
"3708",636060,4330140,2,1,3
"3709",636060,4330170,1,1,1
"3710",636060,4330200,1,1,1
"3711",636060,4330230,1,1,1
"3712",636060,4330260,1,1,1
"3713",636060,4330290,1,1,1
"3714",636060,4330320,1,1,1
"3715",636060,4330350,1,1,1
"3716",636060,4330380,1,1,1
"3717",636060,4330410,1,1,1
"3718",636060,4330440,2,2,4
"3719",636060,4330470,2,2,4
"3720",636060,4330500,2,2,4
"3721",636060,4330530,1,1,1
"3722",636060,4330560,1,1,1
"3723",636060,4330590,1,1,1
"3724",636060,4330620,1,1,1
"3725",636060,4330650,1,1,1
"3726",636060,4330680,1,1,1
"3727",636060,4330710,1,1,1
"3728",636060,4330740,1,1,1
"3729",636060,4330770,1,1,1
"3730",636060,4330800,1,1,1
"3731",636060,4330830,1,1,1
"3732",636060,4330860,1,1,1
"3733",636060,4330890,1,1,1
"3734",636060,4330920,1,1,1
"3735",636060,4330950,1,1,1
"3736",636060,4330980,1,1,1
"3737",636060,4331010,1,1,1
"3738",636060,4331040,1,1,1
"3739",636060,4331070,1,1,1
"3740",636060,4331100,1,2,2
"3741",636060,4331130,1,1,1
"3742",636060,4331160,1,2,2
"3743",636060,4331190,1,1,1
"3744",636060,4331220,1,1,1
"3745",636060,4331250,1,2,2
"3746",636060,4331280,1,2,2
"3747",636060,4331310,1,2,2
"3748",636060,4331340,1,2,2
"3749",636060,4331370,1,2,2
"3750",636060,4331400,1,2,2
"3751",636060,4331430,1,2,2
"3752",636060,4331460,2,2,4
"3753",636060,4331490,1,2,2
"3754",636060,4331520,1,2,2
"3755",636060,4331550,1,2,2
"3756",636060,4331580,1,1,1
"3757",636060,4331610,1,2,2
"3758",636090,4329660,1,1,1
"3759",636090,4329690,1,1,1
"3760",636090,4329720,1,1,1
"3761",636090,4329750,1,1,1
"3762",636090,4329780,1,1,1
"3763",636090,4329810,1,1,1
"3764",636090,4329840,1,1,1
"3765",636090,4329870,1,1,1
"3766",636090,4329900,1,1,1
"3767",636090,4329930,1,1,1
"3768",636090,4329960,1,2,2
"3769",636090,4329990,1,1,1
"3770",636090,4330020,1,1,1
"3771",636090,4330050,1,1,1
"3772",636090,4330080,1,1,1
"3773",636090,4330110,1,2,2
"3774",636090,4330140,1,1,1
"3775",636090,4330170,1,1,1
"3776",636090,4330200,1,1,1
"3777",636090,4330230,1,1,1
"3778",636090,4330260,1,1,1
"3779",636090,4330290,2,1,3
"3780",636090,4330320,1,1,1
"3781",636090,4330350,1,1,1
"3782",636090,4330380,1,1,1
"3783",636090,4330410,1,2,2
"3784",636090,4330440,2,2,4
"3785",636090,4330470,2,2,4
"3786",636090,4330500,1,2,2
"3787",636090,4330530,1,1,1
"3788",636090,4330560,1,1,1
"3789",636090,4330590,1,1,1
"3790",636090,4330620,1,1,1
"3791",636090,4330650,1,1,1
"3792",636090,4330680,1,1,1
"3793",636090,4330710,1,1,1
"3794",636090,4330740,1,1,1
"3795",636090,4330770,1,1,1
"3796",636090,4330800,1,1,1
"3797",636090,4330830,1,1,1
"3798",636090,4330860,1,1,1
"3799",636090,4330890,1,1,1
"3800",636090,4330920,1,2,2
"3801",636090,4330950,1,1,1
"3802",636090,4330980,1,1,1
"3803",636090,4331010,1,1,1
"3804",636090,4331040,1,1,1
"3805",636090,4331070,1,1,1
"3806",636090,4331100,1,1,1
"3807",636090,4331130,1,1,1
"3808",636090,4331160,1,2,2
"3809",636090,4331190,1,1,1
"3810",636090,4331220,1,2,2
"3811",636090,4331250,1,1,1
"3812",636090,4331280,1,1,1
"3813",636090,4331310,1,2,2
"3814",636090,4331340,1,2,2
"3815",636090,4331370,1,2,2
"3816",636090,4331400,1,2,2
"3817",636090,4331430,1,2,2
"3818",636090,4331460,1,2,2
"3819",636090,4331490,2,2,4
"3820",636120,4329660,1,1,1
"3821",636120,4329690,1,1,1
"3822",636120,4329720,1,1,1
"3823",636120,4329750,1,1,1
"3824",636120,4329780,1,1,1
"3825",636120,4329810,1,1,1
"3826",636120,4329840,1,1,1
"3827",636120,4329870,1,1,1
"3828",636120,4329900,1,1,1
"3829",636120,4329930,1,1,1
"3830",636120,4329960,1,1,1
"3831",636120,4329990,1,1,1
"3832",636120,4330020,1,1,1
"3833",636120,4330050,1,1,1
"3834",636120,4330080,1,1,1
"3835",636120,4330110,1,1,1
"3836",636120,4330140,1,1,1
"3837",636120,4330170,1,1,1
"3838",636120,4330200,1,1,1
"3839",636120,4330230,1,1,1
"3840",636120,4330260,1,1,1
"3841",636120,4330290,1,1,1
"3842",636120,4330320,1,1,1
"3843",636120,4330350,1,1,1
"3844",636120,4330380,1,1,1
"3845",636120,4330410,1,1,1
"3846",636120,4330440,1,2,2
"3847",636120,4330470,1,2,2
"3848",636120,4330500,1,1,1
"3849",636120,4330530,1,1,1
"3850",636120,4330560,1,1,1
"3851",636120,4330590,1,1,1
"3852",636120,4330620,1,1,1
"3853",636120,4330650,1,1,1
"3854",636120,4330680,1,1,1
"3855",636120,4330710,1,1,1
"3856",636120,4330740,1,1,1
"3857",636120,4330770,1,1,1
"3858",636120,4330800,1,1,1
"3859",636120,4330830,1,1,1
"3860",636120,4330860,1,1,1
"3861",636120,4330890,1,2,2
"3862",636120,4330920,1,2,2
"3863",636120,4330950,1,1,1
"3864",636120,4330980,1,1,1
"3865",636120,4331010,1,1,1
"3866",636120,4331040,1,1,1
"3867",636120,4331070,1,1,1
"3868",636120,4331100,1,1,1
"3869",636120,4331130,1,1,1
"3870",636120,4331160,1,2,2
"3871",636120,4331190,1,2,2
"3872",636120,4331220,1,1,1
"3873",636120,4331250,1,1,1
"3874",636120,4331280,1,1,1
"3875",636120,4331310,1,2,2
"3876",636120,4331340,1,2,2
"3877",636120,4331370,1,2,2
"3878",636120,4331400,2,2,4
"3879",636150,4329690,1,1,1
"3880",636150,4329720,1,1,1
"3881",636150,4329750,1,1,1
"3882",636150,4329780,1,1,1
"3883",636150,4329810,1,1,1
"3884",636150,4329840,1,1,1
"3885",636150,4329870,1,1,1
"3886",636150,4329900,1,1,1
"3887",636150,4329930,1,1,1
"3888",636150,4329960,1,1,1
"3889",636150,4329990,1,1,1
"3890",636150,4330020,1,1,1
"3891",636150,4330050,1,2,2
"3892",636150,4330080,1,1,1
"3893",636150,4330110,1,1,1
"3894",636150,4330140,1,1,1
"3895",636150,4330170,1,1,1
"3896",636150,4330200,2,1,3
"3897",636150,4330230,1,1,1
"3898",636150,4330260,1,1,1
"3899",636150,4330290,1,1,1
"3900",636150,4330320,1,1,1
"3901",636150,4330350,1,1,1
"3902",636150,4330380,2,1,3
"3903",636150,4330410,1,1,1
"3904",636150,4330440,1,2,2
"3905",636150,4330470,1,1,1
"3906",636150,4330500,1,1,1
"3907",636150,4330530,1,1,1
"3908",636150,4330560,1,1,1
"3909",636150,4330590,1,1,1
"3910",636150,4330620,1,1,1
"3911",636150,4330650,1,1,1
"3912",636150,4330680,1,1,1
"3913",636150,4330710,1,1,1
"3914",636150,4330740,1,1,1
"3915",636150,4330770,1,1,1
"3916",636150,4330800,1,1,1
"3917",636150,4330830,1,1,1
"3918",636150,4330860,1,1,1
"3919",636150,4330890,1,2,2
"3920",636150,4330920,1,1,1
"3921",636150,4330950,1,1,1
"3922",636150,4330980,1,1,1
"3923",636150,4331010,1,1,1
"3924",636150,4331040,1,1,1
"3925",636150,4331070,1,1,1
"3926",636150,4331100,1,1,1
"3927",636150,4331130,2,2,4
"3928",636150,4331160,2,2,4
"3929",636180,4329720,1,1,1
"3930",636180,4329750,1,1,1
"3931",636180,4329780,1,1,1
"3932",636180,4329810,1,1,1
"3933",636180,4329840,1,1,1
"3934",636180,4329870,1,1,1
"3935",636180,4329900,1,1,1
"3936",636180,4329930,1,1,1
"3937",636180,4329960,1,1,1
"3938",636180,4329990,1,1,1
"3939",636180,4330020,1,1,1
"3940",636180,4330050,1,1,1
"3941",636180,4330080,1,1,1
"3942",636180,4330110,1,1,1
"3943",636180,4330140,2,1,3
"3944",636180,4330170,1,1,1
"3945",636180,4330200,2,2,4
"3946",636180,4330230,2,1,3
"3947",636180,4330260,2,1,3
"3948",636180,4330290,1,1,1
"3949",636180,4330320,1,1,1
"3950",636180,4330350,1,1,1
"3951",636180,4330380,1,1,1
"3952",636180,4330410,1,1,1
"3953",636180,4330440,1,1,1
"3954",636180,4330470,1,1,1
"3955",636180,4330500,1,1,1
"3956",636180,4330530,1,1,1
"3957",636180,4330560,1,1,1
"3958",636180,4330590,1,1,1
"3959",636180,4330620,1,1,1
"3960",636180,4330650,1,1,1
"3961",636180,4330680,1,1,1
"3962",636180,4330710,1,1,1
"3963",636180,4330740,1,1,1
"3964",636180,4330770,1,1,1
"3965",636180,4330800,1,1,1
"3966",636180,4330830,1,1,1
"3967",636180,4330860,1,1,1
"3968",636180,4330890,1,1,1
"3969",636180,4330920,1,1,1
"3970",636180,4330950,1,1,1
"3971",636180,4330980,1,1,1
"3972",636180,4331010,1,1,1
"3973",636180,4331040,1,1,1
"3974",636180,4331070,1,1,1
"3975",636180,4331100,1,1,1
"3976",636180,4331130,2,2,4
"3977",636180,4331160,1,1,1
"3978",636210,4329750,1,1,1
"3979",636210,4329780,1,1,1
"3980",636210,4329810,1,1,1
"3981",636210,4329840,1,1,1
"3982",636210,4329870,1,1,1
"3983",636210,4329900,1,1,1
"3984",636210,4329930,1,1,1
"3985",636210,4329960,1,1,1
"3986",636210,4329990,1,1,1
"3987",636210,4330020,1,1,1
"3988",636210,4330050,1,1,1
"3989",636210,4330080,1,1,1
"3990",636210,4330110,2,1,3
"3991",636210,4330140,2,1,3
"3992",636210,4330170,2,1,3
"3993",636210,4330200,2,1,3
"3994",636210,4330230,1,2,2
"3995",636210,4330260,2,1,3
"3996",636210,4330290,1,1,1
"3997",636210,4330320,1,1,1
"3998",636210,4330350,1,1,1
"3999",636210,4330380,1,1,1
"4000",636210,4330410,1,1,1
"4001",636210,4330440,1,1,1
"4002",636210,4330470,1,1,1
"4003",636210,4330500,1,1,1
"4004",636210,4330530,1,1,1
"4005",636210,4330560,1,1,1
"4006",636210,4330590,1,1,1
"4007",636210,4330620,1,1,1
"4008",636210,4330650,1,1,1
"4009",636210,4330680,1,1,1
"4010",636210,4330710,1,1,1
"4011",636210,4330740,1,1,1
"4012",636210,4330770,1,1,1
"4013",636210,4330800,1,1,1
"4014",636210,4330830,1,1,1
"4015",636210,4330860,1,1,1
"4016",636210,4330890,1,1,1
"4017",636210,4330920,1,1,1
"4018",636210,4330950,1,1,1
"4019",636210,4330980,1,1,1
"4020",636210,4331010,1,1,1
"4021",636210,4331040,1,1,1
"4022",636210,4331070,1,1,1
"4023",636210,4331100,1,1,1
"4024",636210,4331130,1,2,2
"4025",636240,4329780,1,1,1
"4026",636240,4329810,1,1,1
"4027",636240,4329840,1,1,1
"4028",636240,4329870,1,1,1
"4029",636240,4329900,1,1,1
"4030",636240,4329930,1,1,1
"4031",636240,4329960,1,1,1
"4032",636240,4329990,1,1,1
"4033",636240,4330020,1,1,1
"4034",636240,4330050,1,1,1
"4035",636240,4330080,1,1,1
"4036",636240,4330110,1,1,1
"4037",636240,4330140,1,1,1
"4038",636240,4330170,1,1,1
"4039",636240,4330200,2,1,3
"4040",636240,4330230,1,1,1
"4041",636240,4330260,1,1,1
"4042",636240,4330290,1,1,1
"4043",636240,4330320,1,1,1
"4044",636240,4330350,1,1,1
"4045",636240,4330380,1,1,1
"4046",636240,4330410,1,1,1
"4047",636240,4330440,1,1,1
"4048",636240,4330470,1,1,1
"4049",636240,4330500,1,1,1
"4050",636240,4330530,1,1,1
"4051",636240,4330560,1,1,1
"4052",636240,4330590,1,1,1
"4053",636240,4330620,1,1,1
"4054",636240,4330650,1,1,1
"4055",636240,4330680,1,1,1
"4056",636240,4330710,1,1,1
"4057",636240,4330740,1,1,1
"4058",636240,4330770,1,1,1
"4059",636240,4330800,1,1,1
"4060",636240,4330830,1,1,1
"4061",636240,4330860,1,1,1
"4062",636240,4330890,1,1,1
"4063",636240,4330920,1,1,1
"4064",636240,4330950,1,1,1
"4065",636240,4330980,1,1,1
"4066",636240,4331010,1,1,1
"4067",636240,4331040,1,1,1
"4068",636240,4331070,1,1,1
"4069",636240,4331100,1,1,1
"4070",636270,4329840,1,1,1
"4071",636270,4329870,1,1,1
"4072",636270,4329900,1,1,1
"4073",636270,4329930,1,1,1
"4074",636270,4329960,1,1,1
"4075",636270,4329990,1,1,1
"4076",636270,4330020,1,1,1
"4077",636270,4330050,1,1,1
"4078",636270,4330080,1,1,1
"4079",636270,4330110,1,1,1
"4080",636270,4330140,1,1,1
"4081",636270,4330170,1,1,1
"4082",636270,4330200,1,1,1
"4083",636270,4330230,1,1,1
"4084",636270,4330260,1,1,1
"4085",636270,4330290,1,1,1
"4086",636270,4330320,1,1,1
"4087",636270,4330350,1,1,1
"4088",636270,4330380,1,1,1
"4089",636270,4330410,1,1,1
"4090",636270,4330440,1,1,1
"4091",636270,4330470,1,1,1
"4092",636270,4330500,1,1,1
"4093",636270,4330530,1,1,1
"4094",636270,4330560,1,1,1
"4095",636270,4330590,1,1,1
"4096",636270,4330620,1,1,1
"4097",636270,4330650,1,1,1
"4098",636270,4330680,1,1,1
"4099",636270,4330710,1,1,1
"4100",636270,4330740,1,1,1
"4101",636270,4330770,1,1,1
"4102",636270,4330800,1,1,1
"4103",636270,4330830,1,1,1
"4104",636270,4330860,1,1,1
"4105",636270,4330890,1,1,1
"4106",636270,4330920,1,1,1
"4107",636270,4330950,1,1,1
"4108",636270,4330980,1,1,1
"4109",636270,4331010,1,1,1
"4110",636270,4331040,1,1,1
"4111",636300,4329900,1,1,1
"4112",636300,4329930,1,1,1
"4113",636300,4329960,1,1,1
"4114",636300,4329990,1,1,1
"4115",636300,4330410,1,1,1
"4116",636300,4330440,1,1,1
"4117",636300,4330470,1,1,1
"4118",636300,4330500,1,1,1
"4119",636300,4330530,1,1,1
"4120",636300,4330560,1,1,1
"4121",636300,4330590,1,1,1
"4122",636300,4330620,1,1,1
"4123",636300,4330650,1,1,1
"4124",636300,4330680,1,1,1
"4125",636300,4330710,1,1,1
"4126",636300,4330740,1,1,1
"4127",636300,4330770,1,1,1
"4128",636300,4330800,1,1,1
"4129",636300,4330830,1,1,1
"4130",636300,4330860,1,1,1
"4131",636300,4330890,1,1,1
"4132",636300,4330920,1,1,1
"4133",636300,4330950,1,1,1
"4134",636300,4330980,1,1,1
"4135",636300,4331010,1,1,1
"4136",636330,4330590,1,1,1
"4137",636330,4330620,1,1,1
"4138",636330,4330650,1,1,1
"4139",636330,4330680,1,1,1
"4140",636330,4330710,1,1,1
"4141",636330,4330740,1,1,1
"4142",636330,4330770,1,1,1
"4143",636330,4330800,1,1,1
"4144",636330,4330830,1,1,1
"4145",636330,4330860,1,1,1
"4146",636330,4330890,1,1,1
"4147",636330,4330920,1,1,1
"4148",636330,4330950,1,1,1
"4149",636330,4330980,1,1,1
"4150",636330,4331010,1,1,1
"4151",636360,4330710,1,1,1
"4152",636360,4330740,1,1,1
"4153",636360,4330770,1,1,1
