FID,Rowid_,GREEN_2011,X,Y,GREEN_2012,RASTERVALU
3158, ,0,634860.000000000000000,4330500.000000000000000,0.008457435294990,2
3159, ,0,634890.000000000000000,4330500.000000000000000,0.011117476970000,2
3160, ,0,634920.000000000000000,4330500.000000000000000,0.006532844156030,2
3161, ,0,634950.000000000000000,4330500.000000000000000,-0.005392921157180,2
3162, ,0,634980.000000000000000,4330500.000000000000000,-0.001074013300240,2
3163, ,0,635010.000000000000000,4330500.000000000000000,0.002107663080100,2
3164, ,0,635040.000000000000000,4330500.000000000000000,0.004015162587170,2
3165, ,0,635070.000000000000000,4330500.000000000000000,0.000160629861057,2
3166, ,0,635100.000000000000000,4330500.000000000000000,0.002260761335490,2
3167, ,0,635130.000000000000000,4330500.000000000000000,-0.010254361666700,2
3168, ,0,635160.000000000000000,4330500.000000000000000,-0.007390301674600,2
3169, ,0,635190.000000000000000,4330500.000000000000000,-0.001274254173040,2
3170, ,0,635220.000000000000000,4330500.000000000000000,-0.009064632467930,2
3171, ,0,635250.000000000000000,4330500.000000000000000,-0.011532034725000,2
3172, ,0,635280.000000000000000,4330500.000000000000000,-0.017523091286400,2
3173, ,0,635310.000000000000000,4330500.000000000000000,-0.029015831649300,1
3174, ,0,635340.000000000000000,4330500.000000000000000,-0.041279144585100,1
3175, ,0,635370.000000000000000,4330500.000000000000000,-0.031493663787800,1
3176, ,0,635400.000000000000000,4330500.000000000000000,-0.023767527192800,1
3177, ,0,635430.000000000000000,4330500.000000000000000,-0.023029817268300,1
3178, ,0,635460.000000000000000,4330500.000000000000000,-0.032256338745400,1
3179, ,0,635490.000000000000000,4330500.000000000000000,-0.034802854061100,1
3180, ,0,635520.000000000000000,4330500.000000000000000,-0.038544446229900,1
3181, ,0,635550.000000000000000,4330500.000000000000000,-0.030716745182900,1
3182, ,0,635580.000000000000000,4330500.000000000000000,-0.020065156742900,2
3183, ,0,635610.000000000000000,4330500.000000000000000,-0.015277715399900,2
3184, ,0,635640.000000000000000,4330500.000000000000000,-0.021660737693300,1
3185, ,0,635670.000000000000000,4330500.000000000000000,-0.029918985441300,1
3186, ,0,635700.000000000000000,4330500.000000000000000,-0.018601791933200,2
3187, ,0,635730.000000000000000,4330500.000000000000000,-0.012814762070800,2
3188, ,0,635760.000000000000000,4330500.000000000000000,-0.017729641869700,2
3189, ,0,635790.000000000000000,4330500.000000000000000,-0.018222812563200,2
3190, ,0,635820.000000000000000,4330500.000000000000000,-0.002265668474140,2
3191, ,0,635850.000000000000000,4330500.000000000000000,0.000578196719289,2
3192, ,0,635880.000000000000000,4330500.000000000000000,0.002508159726860,2
3193, ,0,635910.000000000000000,4330500.000000000000000,0.005937820300460,2
3194, ,0,635940.000000000000000,4330500.000000000000000,0.011899741366500,2
3195, ,0,635970.000000000000000,4330500.000000000000000,0.008552338927980,2
3196, ,0,636000.000000000000000,4330500.000000000000000,-0.015408058650800,2
3197, ,0,636030.000000000000000,4330500.000000000000000,-0.021361783146900,1
3198, ,0,636060.000000000000000,4330500.000000000000000,-0.021275412291300,1
3199, ,0,636090.000000000000000,4330500.000000000000000,-0.027782116085300,1
3200, ,0,636120.000000000000000,4330500.000000000000000,-0.032359141856400,1
3201, ,0,636150.000000000000000,4330500.000000000000000,-0.037957631051500,1
3202, ,0,636180.000000000000000,4330500.000000000000000,-0.041223473846900,1
3203, ,0,636210.000000000000000,4330500.000000000000000,-0.039458323270100,1
3204, ,0,636240.000000000000000,4330500.000000000000000,-0.038985714316400,1
3205, ,0,636270.000000000000000,4330500.000000000000000,-0.043223969638300,1
3206, ,0,636300.000000000000000,4330500.000000000000000,-0.043706066906500,1
3207, ,0,634530.000000000000000,4330470.000000000000000,-0.007405141368510,2
3208, ,0,634560.000000000000000,4330470.000000000000000,0.002744115889070,2
3209, ,0,634590.000000000000000,4330470.000000000000000,-0.002876493148510,2
3210, ,0,634620.000000000000000,4330470.000000000000000,-0.016201127320500,2
3211, ,0,634650.000000000000000,4330470.000000000000000,-0.003102037124340,2
3212, ,0,634680.000000000000000,4330470.000000000000000,0.008380886167290,2
3213, ,0,634710.000000000000000,4330470.000000000000000,-0.001847758889200,2
3214, ,0,634740.000000000000000,4330470.000000000000000,0.000444053672254,2
3215, ,0,634770.000000000000000,4330470.000000000000000,0.004263160750270,2
3216, ,0,634800.000000000000000,4330470.000000000000000,0.010766040533800,2
3217, ,0,634830.000000000000000,4330470.000000000000000,0.002940259873870,2
3218, ,0,634860.000000000000000,4330470.000000000000000,0.001487019471820,2
3219, ,0,634890.000000000000000,4330470.000000000000000,0.008893973194060,2
3220, ,0,634920.000000000000000,4330470.000000000000000,0.010637622326600,2
3221, ,0,634950.000000000000000,4330470.000000000000000,0.006579669192430,2
3222, ,0,634980.000000000000000,4330470.000000000000000,-0.006551343016330,2
3223, ,0,635010.000000000000000,4330470.000000000000000,0.004575066268440,2
3224, ,0,635040.000000000000000,4330470.000000000000000,0.005492772907020,2
3225, ,0,635070.000000000000000,4330470.000000000000000,0.006376292556520,2
3226, ,0,635100.000000000000000,4330470.000000000000000,0.000387136824429,2
3227, ,0,635130.000000000000000,4330470.000000000000000,-0.001484920270740,2
3228, ,0,635160.000000000000000,4330470.000000000000000,-0.005392921157180,2
3229, ,0,635190.000000000000000,4330470.000000000000000,0.000790436752141,2
3230, ,0,635220.000000000000000,4330470.000000000000000,0.002159517258410,2
3231, ,0,635250.000000000000000,4330470.000000000000000,-0.004358208738270,2
3232, ,0,635280.000000000000000,4330470.000000000000000,-0.007322864606980,2
3233, ,0,635310.000000000000000,4330470.000000000000000,-0.019135134294600,2
3234, ,0,635340.000000000000000,4330470.000000000000000,-0.037011153996000,1
3235, ,0,635370.000000000000000,4330470.000000000000000,-0.030861295759700,1
3236, ,0,635400.000000000000000,4330470.000000000000000,-0.023588785901700,1
3237, ,0,635430.000000000000000,4330470.000000000000000,-0.030575342476400,1
3238, ,0,635460.000000000000000,4330470.000000000000000,-0.032882049679800,1
3239, ,0,635490.000000000000000,4330470.000000000000000,-0.027821332216300,1
3240, ,0,635520.000000000000000,4330470.000000000000000,-0.029682006686900,1
3241, ,0,635550.000000000000000,4330470.000000000000000,-0.032964311540100,1
3242, ,0,635580.000000000000000,4330470.000000000000000,-0.028845315799100,1
3243, ,0,635610.000000000000000,4330470.000000000000000,-0.024602966383100,1
3244, ,0,635640.000000000000000,4330470.000000000000000,-0.031023602932700,1
3245, ,0,635670.000000000000000,4330470.000000000000000,-0.034810140729000,1
3246, ,0,635700.000000000000000,4330470.000000000000000,-0.029273316264200,1
3247, ,0,635730.000000000000000,4330470.000000000000000,-0.016478877514600,2
3248, ,0,635760.000000000000000,4330470.000000000000000,-0.010456212796300,2
3249, ,0,635790.000000000000000,4330470.000000000000000,-0.012574364431200,2
3250, ,0,635820.000000000000000,4330470.000000000000000,-0.003435461781920,2
3251, ,0,635850.000000000000000,4330470.000000000000000,0.010789159685400,2
3252, ,0,635880.000000000000000,4330470.000000000000000,-0.011172350496100,2
3253, ,0,635910.000000000000000,4330470.000000000000000,-0.004442033357920,2
3254, ,0,635940.000000000000000,4330470.000000000000000,-0.013443640433300,2
3255, ,0,635970.000000000000000,4330470.000000000000000,-0.006515944376590,2
3256, ,0,636000.000000000000000,4330470.000000000000000,-0.014430956915000,2
3257, ,0,636030.000000000000000,4330470.000000000000000,-0.023861479014200,1
3258, ,0,636060.000000000000000,4330470.000000000000000,-0.020911648869500,1
3259, ,0,636090.000000000000000,4330470.000000000000000,-0.021457310766000,1
3260, ,0,636120.000000000000000,4330470.000000000000000,-0.027610667049900,1
3261, ,0,636150.000000000000000,4330470.000000000000000,-0.032154209911800,1
3262, ,0,636180.000000000000000,4330470.000000000000000,-0.030637053772800,1
3263, ,0,636210.000000000000000,4330470.000000000000000,-0.031636331230400,1
3264, ,0,636240.000000000000000,4330470.000000000000000,-0.034347292035800,1
3265, ,0,636270.000000000000000,4330470.000000000000000,-0.038269542157700,1
3266, ,0,636300.000000000000000,4330470.000000000000000,-0.036006763577500,1
3267, ,0,634530.000000000000000,4330440.000000000000000,-0.001124669797720,2
3268, ,0,634560.000000000000000,4330440.000000000000000,0.008697835728530,2
3269, ,0,634590.000000000000000,4330440.000000000000000,0.003503011539580,2
3270, ,0,634620.000000000000000,4330440.000000000000000,-0.004718189127740,2
3271, ,0,634650.000000000000000,4330440.000000000000000,0.005515215918420,2
3272, ,0,634680.000000000000000,4330440.000000000000000,0.012533389031900,2
3273, ,0,634710.000000000000000,4330440.000000000000000,0.000433322973549,2
3274, ,0,634740.000000000000000,4330440.000000000000000,-0.003162780776620,2
3275, ,0,634770.000000000000000,4330440.000000000000000,-0.002374153584240,2
3276, ,0,634800.000000000000000,4330440.000000000000000,-0.001096473075450,2
3277, ,0,634830.000000000000000,4330440.000000000000000,0.001462328247730,2
3278, ,0,634860.000000000000000,4330440.000000000000000,0.005483277142050,2
3279, ,0,634890.000000000000000,4330440.000000000000000,0.002097853459420,2
3280, ,0,634920.000000000000000,4330440.000000000000000,-0.004917182028290,2
3281, ,0,634950.000000000000000,4330440.000000000000000,-0.004437335766850,2
3282, ,0,634980.000000000000000,4330440.000000000000000,0.004149280488490,2
3283, ,0,635010.000000000000000,4330440.000000000000000,0.008257528766990,2
3284, ,0,635040.000000000000000,4330440.000000000000000,0.008094613440330,2
3285, ,0,635070.000000000000000,4330440.000000000000000,0.010571832768600,2
3286, ,0,635100.000000000000000,4330440.000000000000000,0.004461502656340,2
3287, ,0,635130.000000000000000,4330440.000000000000000,-0.009553031064570,2
3288, ,0,635160.000000000000000,4330440.000000000000000,-0.015176202170600,2
3289, ,0,635190.000000000000000,4330440.000000000000000,-0.004939290694890,2
3290, ,0,635220.000000000000000,4330440.000000000000000,-0.002628494054080,2
3291, ,0,635250.000000000000000,4330440.000000000000000,-0.013762519694900,2
3292, ,0,635280.000000000000000,4330440.000000000000000,-0.018746346235300,2
3293, ,0,635310.000000000000000,4330440.000000000000000,-0.023289885371900,1
3294, ,0,635340.000000000000000,4330440.000000000000000,-0.025056906044500,1
3295, ,0,635370.000000000000000,4330440.000000000000000,-0.023995598778100,1
3296, ,0,635400.000000000000000,4330440.000000000000000,-0.032445508986700,1
3297, ,0,635430.000000000000000,4330440.000000000000000,-0.035103984177100,1
3298, ,0,635460.000000000000000,4330440.000000000000000,-0.031413927674300,1
3299, ,0,635490.000000000000000,4330440.000000000000000,-0.020933780819200,1
3300, ,0,635520.000000000000000,4330440.000000000000000,-0.025256827473600,1
3301, ,0,635550.000000000000000,4330440.000000000000000,-0.032084900885800,1
3302, ,0,635580.000000000000000,4330440.000000000000000,-0.036375649273400,1
3303, ,0,635610.000000000000000,4330440.000000000000000,-0.035648725926900,1
3304, ,0,635640.000000000000000,4330440.000000000000000,-0.033989213407000,1
3305, ,0,635670.000000000000000,4330440.000000000000000,-0.034701295197000,1
3306, ,0,635700.000000000000000,4330440.000000000000000,-0.032629944384100,1
3307, ,0,635730.000000000000000,4330440.000000000000000,-0.020634878426800,1
3308, ,0,635760.000000000000000,4330440.000000000000000,-0.014496703632200,2
3309, ,0,635790.000000000000000,4330440.000000000000000,-0.010624142363700,2
3310, ,0,635820.000000000000000,4330440.000000000000000,-0.010035444051000,2
3311, ,0,635850.000000000000000,4330440.000000000000000,0.007861461490390,2
3312, ,0,635880.000000000000000,4330440.000000000000000,-0.013633108697800,2
3313, ,0,635910.000000000000000,4330440.000000000000000,-0.018499298021200,2
3314, ,0,635940.000000000000000,4330440.000000000000000,-0.019347367808200,2
3315, ,0,635970.000000000000000,4330440.000000000000000,-0.025964166969100,1
3316, ,0,636000.000000000000000,4330440.000000000000000,-0.022138092666900,1
3317, ,0,636030.000000000000000,4330440.000000000000000,-0.026480097323700,1
3318, ,0,636060.000000000000000,4330440.000000000000000,-0.024180999025700,1
3319, ,0,636090.000000000000000,4330440.000000000000000,-0.027098514139700,1
3320, ,0,636120.000000000000000,4330440.000000000000000,-0.026898600161100,1
3321, ,0,636150.000000000000000,4330440.000000000000000,-0.030175179243100,1
3322, ,0,636180.000000000000000,4330440.000000000000000,-0.034279607236400,1
3323, ,0,636210.000000000000000,4330440.000000000000000,-0.031406685710000,1
3324, ,0,636240.000000000000000,4330440.000000000000000,-0.037673559039800,1
3325, ,0,636270.000000000000000,4330440.000000000000000,-0.039700329303700,1
3326, ,0,636300.000000000000000,4330440.000000000000000,-0.037329390645000,1
3327, ,0,634530.000000000000000,4330410.000000000000000,-0.006965756416320,2
3328, ,0,634560.000000000000000,4330410.000000000000000,0.005471529439090,2
3329, ,0,634590.000000000000000,4330410.000000000000000,0.007687808945780,2
3330, ,0,634620.000000000000000,4330410.000000000000000,0.002133931033310,2
3331, ,0,634650.000000000000000,4330410.000000000000000,0.008610533550380,2
3332, ,0,634680.000000000000000,4330410.000000000000000,0.005497805774210,2
3333, ,0,634710.000000000000000,4330410.000000000000000,-0.001814258284870,2
3334, ,0,634740.000000000000000,4330410.000000000000000,-0.004840633831920,2
3335, ,0,634770.000000000000000,4330410.000000000000000,-0.002286872826520,2
3336, ,0,634800.000000000000000,4330410.000000000000000,-0.003816646523770,2
3337, ,0,634830.000000000000000,4330410.000000000000000,0.007735558785500,2
3338, ,0,634860.000000000000000,4330410.000000000000000,0.003260048106310,2
3339, ,0,634890.000000000000000,4330410.000000000000000,-0.001800942234700,2
3340, ,0,634920.000000000000000,4330410.000000000000000,0.001094742678110,2
3341, ,0,634950.000000000000000,4330410.000000000000000,0.004005344584580,2
3342, ,0,634980.000000000000000,4330410.000000000000000,0.006891576573250,2
3343, ,0,635010.000000000000000,4330410.000000000000000,0.008334077894690,2
3344, ,0,635040.000000000000000,4330410.000000000000000,0.015122588723900,2
3345, ,0,635070.000000000000000,4330410.000000000000000,0.009281508624550,2
3346, ,0,635100.000000000000000,4330410.000000000000000,0.003273364156490,2
3347, ,0,635130.000000000000000,4330410.000000000000000,0.005703760311010,2
3348, ,0,635160.000000000000000,4330410.000000000000000,-0.001735502853990,2
3349, ,0,635190.000000000000000,4330410.000000000000000,-0.008030846714970,2
3350, ,0,635220.000000000000000,4330410.000000000000000,-0.014994949102400,2
3351, ,0,635250.000000000000000,4330410.000000000000000,-0.020356178283700,1
3352, ,0,635280.000000000000000,4330410.000000000000000,-0.024496046826200,1
3353, ,0,635310.000000000000000,4330410.000000000000000,-0.025161284953400,1
3354, ,0,635340.000000000000000,4330410.000000000000000,-0.024144921451800,1
3355, ,0,635370.000000000000000,4330410.000000000000000,-0.018753957003400,2
3356, ,0,635400.000000000000000,4330410.000000000000000,-0.023984853178300,1
3357, ,0,635430.000000000000000,4330410.000000000000000,-0.022964969277400,1
3358, ,0,635460.000000000000000,4330410.000000000000000,-0.016204280778800,2
3359, ,0,635490.000000000000000,4330410.000000000000000,-0.012633822858300,2
3360, ,0,635520.000000000000000,4330410.000000000000000,-0.028931688517300,1
3361, ,0,635550.000000000000000,4330410.000000000000000,-0.037076335400300,1
3362, ,0,635580.000000000000000,4330410.000000000000000,-0.036353517323700,1
3363, ,0,635610.000000000000000,4330410.000000000000000,-0.033970862627000,1
3364, ,0,635640.000000000000000,4330410.000000000000000,-0.035980537533800,1
3365, ,0,635670.000000000000000,4330410.000000000000000,-0.033654868602800,1
3366, ,0,635700.000000000000000,4330410.000000000000000,-0.029261611402000,1
3367, ,0,635730.000000000000000,4330410.000000000000000,-0.021688563749200,1
3368, ,0,635760.000000000000000,4330410.000000000000000,-0.014808624982800,2
3369, ,0,635790.000000000000000,4330410.000000000000000,-0.014823460951400,2
3370, ,0,635820.000000000000000,4330410.000000000000000,-0.010995523072800,2
3371, ,0,635850.000000000000000,4330410.000000000000000,-0.009389174170790,2
3372, ,0,635880.000000000000000,4330410.000000000000000,-0.013368025422100,2
3373, ,0,635910.000000000000000,4330410.000000000000000,-0.016153048723900,2
3374, ,0,635940.000000000000000,4330410.000000000000000,-0.022436087951100,1
3375, ,0,635970.000000000000000,4330410.000000000000000,-0.028342023491900,1
3376, ,0,636000.000000000000000,4330410.000000000000000,-0.009907690808180,2
3377, ,0,636030.000000000000000,4330410.000000000000000,-0.031289648264600,1
3378, ,0,636060.000000000000000,4330410.000000000000000,-0.029840830713500,1
3379, ,0,636090.000000000000000,4330410.000000000000000,-0.030098631978000,1
3380, ,0,636120.000000000000000,4330410.000000000000000,-0.036265581846200,1
3381, ,0,636150.000000000000000,4330410.000000000000000,-0.034616209566600,1
3382, ,0,636180.000000000000000,4330410.000000000000000,-0.033676385879500,1
3383, ,0,636210.000000000000000,4330410.000000000000000,-0.034148998558500,1
3384, ,0,636240.000000000000000,4330410.000000000000000,-0.036547087132900,1
3385, ,0,636270.000000000000000,4330410.000000000000000,-0.037296161055600,1
3386, ,0,636300.000000000000000,4330410.000000000000000,-0.037916202098100,1
3387, ,0,634530.000000000000000,4330380.000000000000000,-0.005200608633460,2
3388, ,0,634560.000000000000000,4330380.000000000000000,0.005990970879790,2
3389, ,0,634590.000000000000000,4330380.000000000000000,0.005257412791250,2
3390, ,0,634620.000000000000000,4330380.000000000000000,0.006845386698840,2
3391, ,0,634650.000000000000000,4330380.000000000000000,-0.003245031461120,2
3392, ,0,634680.000000000000000,4330380.000000000000000,-0.011143594980200,2
3393, ,0,634710.000000000000000,4330380.000000000000000,-0.004698283039030,2
3394, ,0,634740.000000000000000,4330380.000000000000000,-0.006209713406860,2
3395, ,0,634770.000000000000000,4330380.000000000000000,-0.005647589452570,2
3396, ,0,634800.000000000000000,4330380.000000000000000,-0.007074870169160,2
3397, ,0,634830.000000000000000,4330380.000000000000000,0.001828663051130,2
3398, ,0,634860.000000000000000,4330380.000000000000000,0.009170451201500,2
3399, ,0,634890.000000000000000,4330380.000000000000000,0.010782492347100,2
3400, ,0,634920.000000000000000,4330380.000000000000000,-0.003358912654220,2
3401, ,0,634950.000000000000000,4330380.000000000000000,-0.003009683452550,2
3402, ,0,634980.000000000000000,4330380.000000000000000,-0.001091447658840,2
3403, ,0,635010.000000000000000,4330380.000000000000000,-0.002163484692570,2
3404, ,0,635040.000000000000000,4330380.000000000000000,0.004378926008940,2
3405, ,0,635070.000000000000000,4330380.000000000000000,0.005817315541210,2
3406, ,0,635100.000000000000000,4330380.000000000000000,0.010848288424300,2
3407, ,0,635130.000000000000000,4330380.000000000000000,0.001548687927430,2
3408, ,0,635160.000000000000000,4330380.000000000000000,-0.003482300788160,2
3409, ,0,635190.000000000000000,4330380.000000000000000,-0.014496703632200,2
3410, ,0,635220.000000000000000,4330380.000000000000000,-0.027214607223900,1
3411, ,0,635250.000000000000000,4330380.000000000000000,-0.023119684308800,1
3412, ,0,635280.000000000000000,4330380.000000000000000,-0.009500857442620,2
3413, ,0,635310.000000000000000,4330380.000000000000000,-0.013240555301300,2
3414, ,0,635340.000000000000000,4330380.000000000000000,-0.027247838676000,1
3415, ,0,635370.000000000000000,4330380.000000000000000,-0.026091629639300,1
3416, ,0,635400.000000000000000,4330380.000000000000000,-0.023954503238200,1
3417, ,0,635430.000000000000000,4330380.000000000000000,-0.012861899100200,2
3418, ,0,635460.000000000000000,4330380.000000000000000,-0.011133765801800,2
3419, ,0,635490.000000000000000,4330380.000000000000000,-0.018878245726200,2
3420, ,0,635520.000000000000000,4330380.000000000000000,-0.033022500574600,1
3421, ,0,635550.000000000000000,4330380.000000000000000,-0.034737695008500,1
3422, ,0,635580.000000000000000,4330380.000000000000000,-0.036230143159600,1
3423, ,0,635610.000000000000000,4330380.000000000000000,-0.029317285865500,1
3424, ,0,635640.000000000000000,4330380.000000000000000,-0.037019103765500,1
3425, ,0,635670.000000000000000,4330380.000000000000000,-0.034162916243100,1
3426, ,0,635700.000000000000000,4330380.000000000000000,-0.030056888237600,1
3427, ,0,635730.000000000000000,4330380.000000000000000,-0.023159820586400,1
3428, ,0,635760.000000000000000,4330380.000000000000000,-0.019904443994200,2
3429, ,0,635790.000000000000000,4330380.000000000000000,-0.019850339740500,2
3430, ,0,635820.000000000000000,4330380.000000000000000,-0.017918780446100,2
3431, ,0,635850.000000000000000,4330380.000000000000000,-0.013526821509000,2
3432, ,0,635880.000000000000000,4330380.000000000000000,-0.011895792558800,2
3433, ,0,635910.000000000000000,4330380.000000000000000,-0.019906323403100,2
3434, ,0,635940.000000000000000,4330380.000000000000000,-0.033963605761500,1
3435, ,0,635970.000000000000000,4330380.000000000000000,-0.032027006149300,1
3436, ,0,636000.000000000000000,4330380.000000000000000,-0.025299550965400,1
3437, ,0,636030.000000000000000,4330380.000000000000000,-0.017263714224100,2
3438, ,0,636060.000000000000000,4330380.000000000000000,-0.034548200666900,1
3439, ,0,636090.000000000000000,4330380.000000000000000,-0.036644227802800,1
3440, ,0,636120.000000000000000,4330380.000000000000000,-0.037944369018100,1
3441, ,0,636150.000000000000000,4330380.000000000000000,-0.032075077295300,1
3442, ,0,636180.000000000000000,4330380.000000000000000,-0.033436916768600,1
3443, ,0,636210.000000000000000,4330380.000000000000000,-0.036618605256100,1
3444, ,0,636240.000000000000000,4330380.000000000000000,-0.038697540760000,1
3445, ,0,636270.000000000000000,4330380.000000000000000,-0.039554476738000,1
3446, ,0,634530.000000000000000,4330350.000000000000000,0.014214747585400,2
3447, ,0,634560.000000000000000,4330350.000000000000000,0.011182663962200,2
3448, ,0,634590.000000000000000,4330350.000000000000000,0.010328864678700,2
3449, ,0,634620.000000000000000,4330350.000000000000000,0.006226326338950,2
3450, ,0,634650.000000000000000,4330350.000000000000000,-0.010547593236000,2
3451, ,0,634680.000000000000000,4330350.000000000000000,-0.018328156322200,2
3452, ,0,634710.000000000000000,4330350.000000000000000,-0.005593175999820,2
3453, ,0,634740.000000000000000,4330350.000000000000000,0.002499631606040,2
3454, ,0,634770.000000000000000,4330350.000000000000000,-0.003721756860610,2
3455, ,0,634800.000000000000000,4330350.000000000000000,-0.001408371143040,2
3456, ,0,634830.000000000000000,4330350.000000000000000,-0.000652054324746,2
3457, ,0,634860.000000000000000,4330350.000000000000000,-0.008441743440930,2
3458, ,0,634890.000000000000000,4330350.000000000000000,0.000113805755973,2
3459, ,0,634920.000000000000000,4330350.000000000000000,0.011810578405900,2
3460, ,0,634950.000000000000000,4330350.000000000000000,0.007186395116150,2
3461, ,0,634980.000000000000000,4330350.000000000000000,0.004669959656890,2
3462, ,0,635010.000000000000000,4330350.000000000000000,-0.001374872401360,2
3463, ,0,635040.000000000000000,4330350.000000000000000,-0.001767426729200,2
3464, ,0,635070.000000000000000,4330350.000000000000000,-0.008509771898390,2
3465, ,0,635100.000000000000000,4330350.000000000000000,0.002032049000260,2
3466, ,0,635130.000000000000000,4330350.000000000000000,0.003825663588940,2
3467, ,0,635160.000000000000000,4330350.000000000000000,-0.002286872826520,2
3468, ,0,635190.000000000000000,4330350.000000000000000,-0.008517365902660,2
3469, ,0,635220.000000000000000,4330350.000000000000000,-0.013028593733900,2
3470, ,0,635250.000000000000000,4330350.000000000000000,-0.012139081023600,2
3471, ,0,635280.000000000000000,4330350.000000000000000,-0.011685132049000,2
3472, ,0,635310.000000000000000,4330350.000000000000000,-0.013526821509000,2
3473, ,0,635340.000000000000000,4330350.000000000000000,-0.019949385896300,2
3474, ,0,635370.000000000000000,4330350.000000000000000,-0.028511285781900,1
3475, ,0,635400.000000000000000,4330350.000000000000000,-0.028111133724500,1
3476, ,0,635430.000000000000000,4330350.000000000000000,-0.014280995354100,2
3477, ,0,635460.000000000000000,4330350.000000000000000,-0.011045511812000,2
3478, ,0,635490.000000000000000,4330350.000000000000000,-0.024537149816800,1
3479, ,0,635520.000000000000000,4330350.000000000000000,-0.033030115068000,1
3480, ,0,635550.000000000000000,4330350.000000000000000,-0.029547896236200,1
3481, ,0,635580.000000000000000,4330350.000000000000000,-0.034148998558500,1
3482, ,0,635610.000000000000000,4330350.000000000000000,-0.035495631396800,1
3483, ,0,635640.000000000000000,4330350.000000000000000,-0.035013191402000,1
3484, ,0,635670.000000000000000,4330350.000000000000000,-0.032833371311400,1
3485, ,0,635700.000000000000000,4330350.000000000000000,-0.025325169786800,1
3486, ,0,635730.000000000000000,4330350.000000000000000,-0.027445551008000,1
3487, ,0,635760.000000000000000,4330350.000000000000000,-0.020501689985400,1
3488, ,0,635790.000000000000000,4330350.000000000000000,-0.022183623164900,1
3489, ,0,635820.000000000000000,4330350.000000000000000,-0.017679333686800,2
3490, ,0,635850.000000000000000,4330350.000000000000000,-0.016563942655900,2
3491, ,0,635880.000000000000000,4330350.000000000000000,-0.011057216674100,2
3492, ,0,635910.000000000000000,4330350.000000000000000,-0.015339443460100,2
3493, ,0,635940.000000000000000,4330350.000000000000000,-0.031587619334500,1
3494, ,0,635970.000000000000000,4330350.000000000000000,-0.033342022448800,1
3495, ,0,636000.000000000000000,4330350.000000000000000,-0.026397824287400,1
3496, ,0,636030.000000000000000,4330350.000000000000000,-0.019745025783800,2
3497, ,0,636060.000000000000000,4330350.000000000000000,-0.027864068746600,1
3498, ,0,636090.000000000000000,4330350.000000000000000,-0.034141380339900,1
3499, ,0,636120.000000000000000,4330350.000000000000000,-0.035990688949800,1
3500, ,0,636150.000000000000000,4330350.000000000000000,-0.034828759729900,1
3501, ,0,636180.000000000000000,4330350.000000000000000,-0.038224935531600,1
3502, ,0,636210.000000000000000,4330350.000000000000000,-0.035512354224900,1
3503, ,0,636240.000000000000000,4330350.000000000000000,-0.032435689121500,1
3504, ,0,636270.000000000000000,4330350.000000000000000,-0.035972341895100,1
3505, ,0,634560.000000000000000,4330320.000000000000000,0.000313727185130,2
3506, ,0,634590.000000000000000,4330320.000000000000000,0.006722948513930,2
3507, ,0,634620.000000000000000,4330320.000000000000000,-0.001612115651370,2
3508, ,0,634650.000000000000000,4330320.000000000000000,-0.015855992212900,2
3509, ,0,634680.000000000000000,4330320.000000000000000,-0.016123630106400,2
3510, ,0,634710.000000000000000,4330320.000000000000000,-0.009705197997390,2
3511, ,0,634740.000000000000000,4330320.000000000000000,-0.007317838259040,2
3512, ,0,634770.000000000000000,4330320.000000000000000,-0.008370921947060,2
3513, ,0,634800.000000000000000,4330320.000000000000000,-0.000332541763783,2
3514, ,0,634830.000000000000000,4330320.000000000000000,-0.001604518853130,2
3515, ,0,634860.000000000000000,4330320.000000000000000,-0.008513266220690,2
3516, ,0,634890.000000000000000,4330320.000000000000000,-0.019850339740500,2
3517, ,0,634920.000000000000000,4330320.000000000000000,-0.004612541757520,2
3518, ,0,634950.000000000000000,4330320.000000000000000,0.006409469991920,2
3519, ,0,634980.000000000000000,4330320.000000000000000,0.011447741650000,2
3520, ,0,635010.000000000000000,4330320.000000000000000,0.005540844984350,2
3521, ,0,635040.000000000000000,4330320.000000000000000,0.004864485934380,2
3522, ,0,635070.000000000000000,4330320.000000000000000,0.013117990456500,2
3523, ,0,635100.000000000000000,4330320.000000000000000,0.005189399234950,2
3524, ,0,635130.000000000000000,4330320.000000000000000,0.005852759815750,2
3525, ,0,635160.000000000000000,4330320.000000000000000,0.003293278627100,2
3526, ,0,635190.000000000000000,4330320.000000000000000,0.000808446668088,2
3527, ,0,635220.000000000000000,4330320.000000000000000,0.000244452618062,2
3528, ,0,635250.000000000000000,4330320.000000000000000,-0.017969427630300,2
3529, ,0,635280.000000000000000,4330320.000000000000000,-0.019553324207700,2
3530, ,0,635310.000000000000000,4330320.000000000000000,-0.009577726013960,2
3531, ,0,635340.000000000000000,4330320.000000000000000,-0.007318781688810,2
3532, ,0,635370.000000000000000,4330320.000000000000000,-0.015957215800900,2
3533, ,0,635400.000000000000000,4330320.000000000000000,-0.019076615572000,2
3534, ,0,635430.000000000000000,4330320.000000000000000,-0.014231020584700,2
3535, ,0,635460.000000000000000,4330320.000000000000000,-0.014425235800400,2
3536, ,0,635490.000000000000000,4330320.000000000000000,-0.022554999217400,1
