OBJECTID,weimer_dis7,X,Y,srtm_weimer_clip_ProjectRast11
3603,313,636210.000000000000000,4330830.000000000000000,1112.000000000000000
3604,342,636240.000000000000000,4330830.000000000000000,1116.000000000000000
3605,371,636270.000000000000000,4330830.000000000000000,1119.000000000000000
3606,400,636300.000000000000000,4330830.000000000000000,1119.000000000000000
3607,430,636330.000000000000000,4330830.000000000000000,1119.000000000000000
3608,459,636360.000000000000000,4330830.000000000000000,1119.000000000000000
3609,845,633930.000000000000000,4330800.000000000000000,0.000000000000000
3610,815,633960.000000000000000,4330800.000000000000000,0.000000000000000
3611,785,633990.000000000000000,4330800.000000000000000,0.000000000000000
3612,755,634020.000000000000000,4330800.000000000000000,0.000000000000000
3613,726,634050.000000000000000,4330800.000000000000000,0.000000000000000
3614,696,634080.000000000000000,4330800.000000000000000,0.000000000000000
3615,666,634110.000000000000000,4330800.000000000000000,0.000000000000000
3616,636,634140.000000000000000,4330800.000000000000000,0.000000000000000
3617,607,634170.000000000000000,4330800.000000000000000,0.000000000000000
3618,577,634200.000000000000000,4330800.000000000000000,0.000000000000000
3619,547,634230.000000000000000,4330800.000000000000000,0.000000000000000
3620,518,634260.000000000000000,4330800.000000000000000,0.000000000000000
3621,488,634290.000000000000000,4330800.000000000000000,0.000000000000000
3622,459,634320.000000000000000,4330800.000000000000000,0.000000000000000
3623,430,634350.000000000000000,4330800.000000000000000,0.000000000000000
3624,400,634380.000000000000000,4330800.000000000000000,0.000000000000000
3625,371,634410.000000000000000,4330800.000000000000000,0.000000000000000
3626,342,634440.000000000000000,4330800.000000000000000,0.000000000000000
3627,313,634470.000000000000000,4330800.000000000000000,0.000000000000000
3628,285,634500.000000000000000,4330800.000000000000000,0.000000000000000
3629,256,634530.000000000000000,4330800.000000000000000,0.000000000000000
3630,228,634560.000000000000000,4330800.000000000000000,0.000000000000000
3631,201,634590.000000000000000,4330800.000000000000000,1054.000000000000000
3632,175,634620.000000000000000,4330800.000000000000000,1052.000000000000000
3633,150,634650.000000000000000,4330800.000000000000000,1050.000000000000000
3634,127,634680.000000000000000,4330800.000000000000000,1050.000000000000000
3635,108,634710.000000000000000,4330800.000000000000000,1048.000000000000000
3636,95,634740.000000000000000,4330800.000000000000000,1046.000000000000000
3637,90,634770.000000000000000,4330800.000000000000000,1042.000000000000000
3638,95,634800.000000000000000,4330800.000000000000000,1039.000000000000000
3639,108,634830.000000000000000,4330800.000000000000000,1040.000000000000000
3640,127,634860.000000000000000,4330800.000000000000000,1042.000000000000000
3641,150,634890.000000000000000,4330800.000000000000000,1044.000000000000000
3642,175,634920.000000000000000,4330800.000000000000000,1047.000000000000000
3643,201,634950.000000000000000,4330800.000000000000000,1048.000000000000000
3644,228,634980.000000000000000,4330800.000000000000000,1052.000000000000000
3645,256,635010.000000000000000,4330800.000000000000000,1053.000000000000000
3646,285,635040.000000000000000,4330800.000000000000000,1055.000000000000000
3647,313,635070.000000000000000,4330800.000000000000000,1057.000000000000000
3648,342,635100.000000000000000,4330800.000000000000000,1060.000000000000000
3649,371,635130.000000000000000,4330800.000000000000000,1063.000000000000000
3650,400,635160.000000000000000,4330800.000000000000000,1066.000000000000000
3651,430,635190.000000000000000,4330800.000000000000000,1068.000000000000000
3652,457,635220.000000000000000,4330800.000000000000000,1071.000000000000000
3653,430,635250.000000000000000,4330800.000000000000000,1074.000000000000000
3654,402,635280.000000000000000,4330800.000000000000000,1075.000000000000000
3655,376,635310.000000000000000,4330800.000000000000000,1078.000000000000000
3656,350,635340.000000000000000,4330800.000000000000000,1082.000000000000000
3657,323,635370.000000000000000,4330800.000000000000000,1085.000000000000000
3658,295,635400.000000000000000,4330800.000000000000000,1087.000000000000000
3659,268,635430.000000000000000,4330800.000000000000000,1089.000000000000000
3660,242,635460.000000000000000,4330800.000000000000000,1089.000000000000000
3661,216,635490.000000000000000,4330800.000000000000000,1089.000000000000000
3662,192,635520.000000000000000,4330800.000000000000000,1090.000000000000000
3663,170,635550.000000000000000,4330800.000000000000000,1089.000000000000000
3664,150,635580.000000000000000,4330800.000000000000000,1085.000000000000000
3665,134,635610.000000000000000,4330800.000000000000000,1082.000000000000000
3666,124,635640.000000000000000,4330800.000000000000000,1079.000000000000000
3667,108,635670.000000000000000,4330800.000000000000000,1077.000000000000000
3668,85,635700.000000000000000,4330800.000000000000000,1074.000000000000000
3669,67,635730.000000000000000,4330800.000000000000000,1072.000000000000000
3670,60,635760.000000000000000,4330800.000000000000000,1068.000000000000000
3671,60,635790.000000000000000,4330800.000000000000000,1065.000000000000000
3672,42,635820.000000000000000,4330800.000000000000000,1064.000000000000000
3673,30,635850.000000000000000,4330800.000000000000000,1063.000000000000000
3674,0,635880.000000000000000,4330800.000000000000000,1063.000000000000000
3675,30,635910.000000000000000,4330800.000000000000000,1064.000000000000000
3676,60,635940.000000000000000,4330800.000000000000000,1069.000000000000000
3677,85,635970.000000000000000,4330800.000000000000000,1075.000000000000000
3678,108,636000.000000000000000,4330800.000000000000000,1078.000000000000000
3679,134,636030.000000000000000,4330800.000000000000000,1082.000000000000000
3680,162,636060.000000000000000,4330800.000000000000000,1088.000000000000000
3681,190,636090.000000000000000,4330800.000000000000000,1091.000000000000000
3682,218,636120.000000000000000,4330800.000000000000000,1094.000000000000000
3683,247,636150.000000000000000,4330800.000000000000000,1099.000000000000000
3684,277,636180.000000000000000,4330800.000000000000000,1104.000000000000000
3685,306,636210.000000000000000,4330800.000000000000000,1111.000000000000000
3686,335,636240.000000000000000,4330800.000000000000000,1116.000000000000000
3687,365,636270.000000000000000,4330800.000000000000000,1118.000000000000000
3688,395,636300.000000000000000,4330800.000000000000000,1119.000000000000000
3689,424,636330.000000000000000,4330800.000000000000000,1119.000000000000000
3690,454,636360.000000000000000,4330800.000000000000000,1120.000000000000000
3691,849,633930.000000000000000,4330770.000000000000000,0.000000000000000
3692,819,633960.000000000000000,4330770.000000000000000,0.000000000000000
3693,789,633990.000000000000000,4330770.000000000000000,0.000000000000000
3694,760,634020.000000000000000,4330770.000000000000000,0.000000000000000
3695,730,634050.000000000000000,4330770.000000000000000,0.000000000000000
3696,700,634080.000000000000000,4330770.000000000000000,0.000000000000000
3697,671,634110.000000000000000,4330770.000000000000000,0.000000000000000
3698,641,634140.000000000000000,4330770.000000000000000,0.000000000000000
3699,612,634170.000000000000000,4330770.000000000000000,0.000000000000000
3700,582,634200.000000000000000,4330770.000000000000000,0.000000000000000
3701,553,634230.000000000000000,4330770.000000000000000,0.000000000000000
3702,524,634260.000000000000000,4330770.000000000000000,0.000000000000000
3703,495,634290.000000000000000,4330770.000000000000000,0.000000000000000
3704,466,634320.000000000000000,4330770.000000000000000,0.000000000000000
3705,437,634350.000000000000000,4330770.000000000000000,0.000000000000000
3706,408,634380.000000000000000,4330770.000000000000000,0.000000000000000
3707,379,634410.000000000000000,4330770.000000000000000,0.000000000000000
3708,351,634440.000000000000000,4330770.000000000000000,0.000000000000000
3709,323,634470.000000000000000,4330770.000000000000000,0.000000000000000
3710,295,634500.000000000000000,4330770.000000000000000,0.000000000000000
3711,268,634530.000000000000000,4330770.000000000000000,0.000000000000000
3712,242,634560.000000000000000,4330770.000000000000000,0.000000000000000
3713,216,634590.000000000000000,4330770.000000000000000,1056.000000000000000
3714,192,634620.000000000000000,4330770.000000000000000,1055.000000000000000
3715,170,634650.000000000000000,4330770.000000000000000,1053.000000000000000
3716,150,634680.000000000000000,4330770.000000000000000,1052.000000000000000
3717,134,634710.000000000000000,4330770.000000000000000,1051.000000000000000
3718,124,634740.000000000000000,4330770.000000000000000,1050.000000000000000
3719,120,634770.000000000000000,4330770.000000000000000,1045.000000000000000
3720,124,634800.000000000000000,4330770.000000000000000,1041.000000000000000
3721,134,634830.000000000000000,4330770.000000000000000,1042.000000000000000
3722,150,634860.000000000000000,4330770.000000000000000,1044.000000000000000
3723,170,634890.000000000000000,4330770.000000000000000,1045.000000000000000
3724,192,634920.000000000000000,4330770.000000000000000,1046.000000000000000
3725,216,634950.000000000000000,4330770.000000000000000,1048.000000000000000
3726,242,634980.000000000000000,4330770.000000000000000,1053.000000000000000
3727,268,635010.000000000000000,4330770.000000000000000,1056.000000000000000
3728,295,635040.000000000000000,4330770.000000000000000,1057.000000000000000
3729,323,635070.000000000000000,4330770.000000000000000,1059.000000000000000
3730,351,635100.000000000000000,4330770.000000000000000,1062.000000000000000
3731,379,635130.000000000000000,4330770.000000000000000,1065.000000000000000
3732,408,635160.000000000000000,4330770.000000000000000,1068.000000000000000
3733,437,635190.000000000000000,4330770.000000000000000,1070.000000000000000
3734,466,635220.000000000000000,4330770.000000000000000,1073.000000000000000
3735,443,635250.000000000000000,4330770.000000000000000,1075.000000000000000
3736,417,635280.000000000000000,4330770.000000000000000,1079.000000000000000
3737,390,635310.000000000000000,4330770.000000000000000,1082.000000000000000
3738,362,635340.000000000000000,4330770.000000000000000,1085.000000000000000
3739,335,635370.000000000000000,4330770.000000000000000,1086.000000000000000
3740,309,635400.000000000000000,4330770.000000000000000,1088.000000000000000
3741,283,635430.000000000000000,4330770.000000000000000,1091.000000000000000
3742,258,635460.000000000000000,4330770.000000000000000,1091.000000000000000
3743,234,635490.000000000000000,4330770.000000000000000,1091.000000000000000
3744,212,635520.000000000000000,4330770.000000000000000,1093.000000000000000
3745,192,635550.000000000000000,4330770.000000000000000,1091.000000000000000
3746,175,635580.000000000000000,4330770.000000000000000,1087.000000000000000
3747,162,635610.000000000000000,4330770.000000000000000,1083.000000000000000
3748,150,635640.000000000000000,4330770.000000000000000,1080.000000000000000
3749,127,635670.000000000000000,4330770.000000000000000,1077.000000000000000
3750,108,635700.000000000000000,4330770.000000000000000,1074.000000000000000
3751,95,635730.000000000000000,4330770.000000000000000,1072.000000000000000
3752,90,635760.000000000000000,4330770.000000000000000,1070.000000000000000
3753,85,635790.000000000000000,4330770.000000000000000,1069.000000000000000
3754,60,635820.000000000000000,4330770.000000000000000,1067.000000000000000
3755,30,635850.000000000000000,4330770.000000000000000,1064.000000000000000
3756,0,635880.000000000000000,4330770.000000000000000,1063.000000000000000
3757,30,635910.000000000000000,4330770.000000000000000,1065.000000000000000
3758,42,635940.000000000000000,4330770.000000000000000,1070.000000000000000
3759,67,635970.000000000000000,4330770.000000000000000,1075.000000000000000
3760,95,636000.000000000000000,4330770.000000000000000,1078.000000000000000
3761,124,636030.000000000000000,4330770.000000000000000,1083.000000000000000
3762,153,636060.000000000000000,4330770.000000000000000,1088.000000000000000
3763,182,636090.000000000000000,4330770.000000000000000,1090.000000000000000
3764,212,636120.000000000000000,4330770.000000000000000,1093.000000000000000
3765,242,636150.000000000000000,4330770.000000000000000,1098.000000000000000
3766,272,636180.000000000000000,4330770.000000000000000,1104.000000000000000
3767,301,636210.000000000000000,4330770.000000000000000,1110.000000000000000
3768,331,636240.000000000000000,4330770.000000000000000,1114.000000000000000
3769,361,636270.000000000000000,4330770.000000000000000,1117.000000000000000
