Rowid_,WEIMER_DIS7,X,Y,WEIMER_DIS7_1
,1234,634230.000000000000000,4329780.000000000000000,1234.382446289062500
,1222,634260.000000000000000,4329780.000000000000000,1221.556396484375000
,1209,634290.000000000000000,4329780.000000000000000,1209.338623046875000
,1198,634320.000000000000000,4329780.000000000000000,1197.747924804687500
,1187,634350.000000000000000,4329780.000000000000000,1186.802368164062500
,1177,634380.000000000000000,4329780.000000000000000,1176.520263671875000
,1167,634410.000000000000000,4329780.000000000000000,1166.919067382812500
,1158,634440.000000000000000,4329780.000000000000000,1158.015502929687500
,1150,634470.000000000000000,4329780.000000000000000,1149.826049804687500
,1142,634500.000000000000000,4329780.000000000000000,1142.365966796875000
,1136,634530.000000000000000,4329780.000000000000000,1135.649536132812500
,1130,634560.000000000000000,4329780.000000000000000,1129.690185546875000
,1124,634590.000000000000000,4329780.000000000000000,1124.499877929687500
,1120,634620.000000000000000,4329780.000000000000000,1120.089233398437500
,1116,634650.000000000000000,4329780.000000000000000,1116.467651367187500
,1114,634680.000000000000000,4329780.000000000000000,1113.642700195312500
,1112,634710.000000000000000,4329780.000000000000000,1111.620483398437500
,1110,634740.000000000000000,4329780.000000000000000,1110.405273437500000
,1110,634770.000000000000000,4329780.000000000000000,1110.000000000000000
,1110,634800.000000000000000,4329780.000000000000000,1110.405273437500000
,1112,634830.000000000000000,4329780.000000000000000,1111.620483398437500
,1114,634860.000000000000000,4329780.000000000000000,1113.642700195312500
,1116,634890.000000000000000,4329780.000000000000000,1116.467651367187500
,1120,634920.000000000000000,4329780.000000000000000,1120.089233398437500
,1123,634950.000000000000000,4329780.000000000000000,1123.298706054687500
,1099,634980.000000000000000,4329780.000000000000000,1098.589965820312500
,1074,635010.000000000000000,4329780.000000000000000,1074.150878906250000
,1050,635040.000000000000000,4329780.000000000000000,1050.000000000000000
,1026,635070.000000000000000,4329780.000000000000000,1026.157836914062500
,1003,635100.000000000000000,4329780.000000000000000,1002.646484375000000
,979,635130.000000000000000,4329780.000000000000000,979.489685058593750
,957,635160.000000000000000,4329780.000000000000000,956.713134765625000
,934,635190.000000000000000,4329780.000000000000000,934.344665527343750
,912,635220.000000000000000,4329780.000000000000000,912.414367675781250
,891,635250.000000000000000,4329780.000000000000000,890.954528808593750
,870,635280.000000000000000,4329780.000000000000000,870.000000000000000
,850,635310.000000000000000,4329780.000000000000000,849.588134765625000
,830,635340.000000000000000,4329780.000000000000000,829.758972167968750
,811,635370.000000000000000,4329780.000000000000000,810.555358886718750
,792,635400.000000000000000,4329780.000000000000000,792.022705078125000
,774,635430.000000000000000,4329780.000000000000000,774.209289550781250
,757,635460.000000000000000,4329780.000000000000000,757.165771484375000
,741,635490.000000000000000,4329780.000000000000000,740.945312500000000
,726,635520.000000000000000,4329780.000000000000000,725.603210449218750
,711,635550.000000000000000,4329780.000000000000000,711.196166992187500
,698,635580.000000000000000,4329780.000000000000000,697.782226562500000
,685,635610.000000000000000,4329780.000000000000000,685.419555664062500
,674,635640.000000000000000,4329780.000000000000000,674.166137695312500
,664,635670.000000000000000,4329780.000000000000000,664.078308105468750
,655,635700.000000000000000,4329780.000000000000000,655.209899902343750
,648,635730.000000000000000,4329780.000000000000000,647.611022949218750
,641,635760.000000000000000,4329780.000000000000000,641.326721191406250
,636,635790.000000000000000,4329780.000000000000000,636.396118164062500
,633,635820.000000000000000,4329780.000000000000000,632.850708007812500
,631,635850.000000000000000,4329780.000000000000000,630.713867187500000
,630,635880.000000000000000,4329780.000000000000000,630.000000000000000
,631,635910.000000000000000,4329780.000000000000000,630.713867187500000
,633,635940.000000000000000,4329780.000000000000000,632.850708007812500
,636,635970.000000000000000,4329780.000000000000000,636.396118164062500
,641,636000.000000000000000,4329780.000000000000000,641.326721191406250
,648,636030.000000000000000,4329780.000000000000000,647.611022949218750
,655,636060.000000000000000,4329780.000000000000000,655.209899902343750
,664,636090.000000000000000,4329780.000000000000000,664.078308105468750
,674,636120.000000000000000,4329780.000000000000000,674.166137695312500
,685,636150.000000000000000,4329780.000000000000000,685.419555664062500
,698,636180.000000000000000,4329780.000000000000000,697.782226562500000
,711,636210.000000000000000,4329780.000000000000000,711.196166992187500
,726,636240.000000000000000,4329780.000000000000000,725.603210449218750
,741,636270.000000000000000,4329780.000000000000000,740.945312500000000
,757,636300.000000000000000,4329780.000000000000000,757.165771484375000
,774,636330.000000000000000,4329780.000000000000000,774.209289550781250
,792,636360.000000000000000,4329780.000000000000000,792.022705078125000
,1416,633930.000000000000000,4329750.000000000000000,1416.050903320312500
,1398,633960.000000000000000,4329750.000000000000000,1398.463500976562500
,1381,633990.000000000000000,4329750.000000000000000,1381.303710937500000
,1365,634020.000000000000000,4329750.000000000000000,1364.587890625000000
,1348,634050.000000000000000,4329750.000000000000000,1348.332275390625000
,1333,634080.000000000000000,4329750.000000000000000,1332.553955078125000
,1317,634110.000000000000000,4329750.000000000000000,1317.269897460937500
,1302,634140.000000000000000,4329750.000000000000000,1302.497558593750000
,1288,634170.000000000000000,4329750.000000000000000,1288.254638671875000
,1275,634200.000000000000000,4329750.000000000000000,1274.558715820312500
,1261,634230.000000000000000,4329750.000000000000000,1261.427734375000000
,1249,634260.000000000000000,4329750.000000000000000,1248.879516601562500
,1237,634290.000000000000000,4329750.000000000000000,1236.931640625000000
,1226,634320.000000000000000,4329750.000000000000000,1225.601928710937500
,1215,634350.000000000000000,4329750.000000000000000,1214.907348632812500
,1205,634380.000000000000000,4329750.000000000000000,1204.865112304687500
,1195,634410.000000000000000,4329750.000000000000000,1195.491577148437500
,1187,634440.000000000000000,4329750.000000000000000,1186.802368164062500
,1179,634470.000000000000000,4329750.000000000000000,1178.812988281250000
,1172,634500.000000000000000,4329750.000000000000000,1171.537475585937500
,1165,634530.000000000000000,4329750.000000000000000,1164.989257812500000
,1159,634560.000000000000000,4329750.000000000000000,1159.180786132812500
,1154,634590.000000000000000,4329750.000000000000000,1154.123046875000000
,1150,634620.000000000000000,4329750.000000000000000,1149.826049804687500
,1146,634650.000000000000000,4329750.000000000000000,1146.298339843750000
,1144,634680.000000000000000,4329750.000000000000000,1143.547119140625000
,1142,634710.000000000000000,4329750.000000000000000,1141.577880859375000
,1140,634740.000000000000000,4329750.000000000000000,1140.394653320312500
,1140,634770.000000000000000,4329750.000000000000000,1140.000000000000000
,1140,634800.000000000000000,4329750.000000000000000,1140.394653320312500
,1142,634830.000000000000000,4329750.000000000000000,1141.577880859375000
,1144,634860.000000000000000,4329750.000000000000000,1143.547119140625000
,1146,634890.000000000000000,4329750.000000000000000,1146.298339843750000
,1150,634920.000000000000000,4329750.000000000000000,1149.826049804687500
,1140,634950.000000000000000,4329750.000000000000000,1140.394653320312500
,1116,634980.000000000000000,4329750.000000000000000,1116.064575195312500
,1092,635010.000000000000000,4329750.000000000000000,1092.016479492187500
,1068,635040.000000000000000,4329750.000000000000000,1068.269653320312500
,1045,635070.000000000000000,4329750.000000000000000,1044.844482421875000
,1022,635100.000000000000000,4329750.000000000000000,1021.763183593750000
,999,635130.000000000000000,4329750.000000000000000,999.049560546875000
,977,635160.000000000000000,4329750.000000000000000,976.729248046875000
,955,635190.000000000000000,4329750.000000000000000,954.829833984375000
,933,635220.000000000000000,4329750.000000000000000,933.380981445312500
,912,635250.000000000000000,4329750.000000000000000,912.414367675781250
,892,635280.000000000000000,4329750.000000000000000,891.964111328125000
,872,635310.000000000000000,4329750.000000000000000,872.066528320312500
,853,635340.000000000000000,4329750.000000000000000,852.760253906250000
,834,635370.000000000000000,4329750.000000000000000,834.086303710937500
,816,635400.000000000000000,4329750.000000000000000,816.088256835937500
,799,635430.000000000000000,4329750.000000000000000,798.811645507812500
,782,635460.000000000000000,4329750.000000000000000,782.304260253906250
,767,635490.000000000000000,4329750.000000000000000,766.615966796875000
,752,635520.000000000000000,4329750.000000000000000,751.797851562500000
,738,635550.000000000000000,4329750.000000000000000,737.902404785156250
,725,635580.000000000000000,4329750.000000000000000,724.982788085937500
,713,635610.000000000000000,4329750.000000000000000,713.091857910156250
,702,635640.000000000000000,4329750.000000000000000,702.281982421875000
,693,635670.000000000000000,4329750.000000000000000,692.603759765625000
,684,635700.000000000000000,4329750.000000000000000,684.105224609375000
,677,635730.000000000000000,4329750.000000000000000,676.830871582031250
,671,635760.000000000000000,4329750.000000000000000,670.820373535156250
,666,635790.000000000000000,4329750.000000000000000,666.108093261718750
,663,635820.000000000000000,4329750.000000000000000,662.721679687500000
,661,635850.000000000000000,4329750.000000000000000,660.681457519531250
,660,635880.000000000000000,4329750.000000000000000,660.000000000000000
,661,635910.000000000000000,4329750.000000000000000,660.681457519531250
,663,635940.000000000000000,4329750.000000000000000,662.721679687500000
,666,635970.000000000000000,4329750.000000000000000,666.108093261718750
,671,636000.000000000000000,4329750.000000000000000,670.820373535156250
,677,636030.000000000000000,4329750.000000000000000,676.830871582031250
,684,636060.000000000000000,4329750.000000000000000,684.105224609375000
,693,636090.000000000000000,4329750.000000000000000,692.603759765625000
,702,636120.000000000000000,4329750.000000000000000,702.281982421875000
,713,636150.000000000000000,4329750.000000000000000,713.091857910156250
,725,636180.000000000000000,4329750.000000000000000,724.982788085937500
,738,636210.000000000000000,4329750.000000000000000,737.902404785156250
,752,636240.000000000000000,4329750.000000000000000,751.797851562500000
,767,636270.000000000000000,4329750.000000000000000,766.615966796875000
,782,636300.000000000000000,4329750.000000000000000,782.304260253906250
,799,636330.000000000000000,4329750.000000000000000,798.811645507812500
,816,636360.000000000000000,4329750.000000000000000,816.088256835937500
,1440,633930.000000000000000,4329720.000000000000000,1440.312500000000000
,1423,633960.000000000000000,4329720.000000000000000,1423.024902343750000
,1406,633990.000000000000000,4329720.000000000000000,1406.165039062500000
,1390,634020.000000000000000,4329720.000000000000000,1389.748168945312500
,1374,634050.000000000000000,4329720.000000000000000,1373.790405273437500
,1358,634080.000000000000000,4329720.000000000000000,1358.307739257812500
,1343,634110.000000000000000,4329720.000000000000000,1343.316772460937500
,1329,634140.000000000000000,4329720.000000000000000,1328.834106445312500
,1315,634170.000000000000000,4329720.000000000000000,1314.876464843750000
,1301,634200.000000000000000,4329720.000000000000000,1301.460693359375000
,1289,634230.000000000000000,4329720.000000000000000,1288.603881835937500
